day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
3,2015,04,08,2015-04-08,44.5,42.2,1014.6,3.2,8.2,17.1,22.0,50.0,37.9,0.02,999.9,1,679,58,21,29,7,2,47,3,2,148,23,33,3,78,103,77,29,4,2,0,0,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0
4,2015,04,09,2015-04-09,50.5,48.2,1008.5,3.9,8.9,15.9,27.0,71.1,39.9,0.07,999.9,1,648,58,22,39,5,0,43,4,6,128,16,46,5,80,98,69,12,3,7,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0
5,2015,04,10,2015-04-10,52.6,41.8,1006.4,10.0,18.5,28.0,40.0,71.1,39.9,1.37,999.9,0,714,45,14,21,12,0,68,2,1,164,17,36,9,113,110,72,12,1,8,1,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
6,2015,04,11,2015-04-11,47.7,33.4,1022.0,10.0,7.2,19.0,22.9,62.1,37.9,0.0,999.9,0,720,47,20,27,12,1,35,10,2,139,17,52,8,98,141,76,21,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2015,04,12,2015-04-12,54.7,32.7,1019.7,10.0,8.7,15.9,19.0,68.0,37.9,0.0,999.9,0,773,54,28,22,16,0,34,2,1,138,30,41,8,95,188,70,25,5,10,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
1,2015,04,13,2015-04-13,60.1,40.3,1014.7,9.2,11.5,17.1,25.1,68.0,41.0,0.19,999.9,0,735,55,13,37,7,0,69,3,2,156,11,45,9,83,143,62,24,2,9,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
2,2015,04,14,2015-04-14,55.8,24.5,1022.8,10.0,4.8,8.9,999.9,66.0,39.0,0.03,999.9,0,767,49,22,42,12,0,50,0,3,139,20,56,6,93,151,76,25,2,14,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,04,15,2015-04-15,54.0,24.6,1024.0,10.0,8.3,15.0,999.9,66.0,39.0,0.0,999.9,0,802,67,14,25,12,0,95,1,4,165,24,49,2,94,138,63,30,4,5,0,1,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
4,2015,04,16,2015-04-16,52.9,35.9,1020.0,9.2,7.2,11.1,999.9,66.0,43.0,0.0,999.9,0,688,45,26,30,8,0,39,2,1,136,17,33,6,82,147,77,18,4,7,1,1,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
5,2015,04,17,2015-04-17,60.2,44.3,1017.9,9.3,4.7,11.1,999.9,78.1,45.0,0.0,999.9,0,785,45,20,42,11,0,54,3,2,159,32,45,6,87,150,83,23,6,7,1,0,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
6,2015,04,18,2015-04-18,59.6,42.6,1016.8,9.9,7.5,18.1,24.1,78.1,45.0,0.0,999.9,0,769,41,19,25,8,0,38,5,2,186,14,37,8,96,163,78,23,5,7,0,0,2,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0
7,2015,04,19,2015-04-19,55.6,34.7,1009.8,9.6,8.3,11.1,20.0,68.0,46.9,0.0,999.9,0,703,43,26,21,9,0,20,3,2,153,26,41,4,74,160,70,30,7,6,1,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0
1,2015,04,20,2015-04-20,48.6,44.4,994.7,7.1,12.3,22.0,28.9,68.0,44.1,0.47,999.9,0,743,51,17,35,9,0,59,1,2,176,15,45,7,61,135,83,28,4,5,1,0,1,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0
2,2015,04,21,2015-04-21,44.3,29.0,1002.6,10.0,16.8,26.0,45.1,54.0,39.0,0.01,999.9,0,663,53,17,25,14,0,42,4,0,150,24,40,4,59,112,74,30,2,4,0,0,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0
3,2015,04,22,2015-04-22,39.7,23.7,1007.6,10.0,13.6,20.0,27.0,54.0,34.0,0.0,999.9,0,682,42,19,23,11,1,44,3,2,144,28,58,9,73,119,64,25,1,8,1,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
4,2015,04,23,2015-04-23,42.3,21.3,1014.8,10.0,8.3,15.9,21.0,55.0,32.0,0.0,999.9,0,731,65,19,41,12,0,48,3,1,147,20,47,3,76,137,59,26,2,10,0,0,0,0,3,8,1,1,1,0,0,1,0,0,0,0,0,0
5,2015,04,24,2015-04-24,44.2,23.0,1017.2,10.0,4.2,12.0,999.9,57.0,28.9,0.0,999.9,0,761,44,26,37,6,2,46,2,3,167,28,56,5,80,147,66,28,2,8,0,0,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0
6,2015,04,25,2015-04-25,43.5,37.2,1010.5,8.6,11.3,15.9,22.0,57.0,28.9,0.16,999.9,0,695,43,26,23,8,0,54,6,2,142,31,36,6,85,139,64,16,1,4,1,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0
7,2015,04,26,2015-04-26,44.8,28.7,1014.0,10.0,9.9,15.9,24.1,55.9,35.1,0.16,999.9,0,718,43,22,28,9,0,30,1,3,136,25,54,6,90,171,57,26,2,10,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1,2015,04,27,2015-04-27,46.3,30.2,1018.7,10.0,9.8,15.0,21.0,55.9,35.1,0.0,999.9,0,721,39,26,49,5,0,52,2,1,148,23,51,8,81,152,48,23,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,04,28,2015-04-28,46.3,33.7,1020.0,10.0,4.5,12.0,999.9,57.9,35.1,0.0,999.9,0,719,47,16,30,8,2,44,1,1,146,26,63,6,82,134,52,30,4,12,0,0,1,0,2,7,4,1,0,0,0,0,0,0,0,0,0,0
3,2015,04,29,2015-04-29,49.7,34.3,1014.4,10.0,5.7,14.0,19.0,61.0,35.1,0.0,999.9,0,766,52,16,32,12,0,53,2,5,165,20,52,6,84,137,66,40,2,12,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0
4,2015,04,30,2015-04-30,45.6,33.9,1014.5,10.0,10.2,15.9,18.1,61.0,37.9,0.0,999.9,0,666,47,15,39,8,1,48,1,4,145,21,48,4,70,108,62,23,2,7,0,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
5,2015,05,01,2015-05-01,50.0,36.6,1020.1,10.0,5.3,13.0,999.9,66.9,37.9,0.0,999.9,0,954,66,21,36,7,0,129,2,10,183,25,74,16,91,148,65,40,7,12,1,0,2,1,2,7,2,5,2,0,0,0,0,0,0,0,0,0
6,2015,05,02,2015-05-02,62.1,38.1,1017.7,10.0,5.3,12.0,19.0,75.9,37.9,0.0,999.9,0,687,39,14,26,6,0,40,2,5,145,16,59,5,75,164,48,34,2,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
7,2015,05,03,2015-05-03,67.4,42.6,1014.0,10.0,7.4,18.1,24.1,78.1,50.0,0.0,999.9,0,745,46,18,19,7,0,22,6,3,167,17,57,4,106,205,30,27,3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,2015,05,04,2015-05-04,65.1,54.6,1015.8,9.6,8.6,15.9,21.0,78.1,55.0,0.42,999.9,0,779,59,25,36,11,0,49,5,1,144,30,60,5,72,181,64,22,7,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2,2015,05,05,2015-05-05,52.1,45.6,1022.3,6.0,7.7,11.1,999.9,73.9,48.0,0.93,999.9,0,697,66,20,35,6,0,49,7,3,150,18,51,4,69,122,63,23,3,2,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3,2015,05,06,2015-05-06,55.6,50.9,1020.8,2.9,5.8,9.9,999.9,77.0,46.0,0.02,999.9,1,739,71,8,42,7,2,40,3,4,145,22,47,9,90,124,71,30,5,11,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
4,2015,05,07,2015-05-07,66.9,52.0,1016.7,8.7,8.6,20.0,27.0,82.9,46.0,0.0,999.9,0,826,43,25,41,9,1,44,7,2,178,16,71,9,70,176,84,15,1,12,0,0,0,0,3,14,1,2,1,0,0,0,0,0,1,0,0,0
5,2015,05,08,2015-05-08,71.1,60.7,1013.3,9.5,8.2,22.0,35.9,82.9,52.0,0.04,999.9,0,807,64,16,35,5,0,41,3,2,167,30,50,12,85,171,63,40,4,5,2,1,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0
6,2015,05,09,2015-05-09,59.5,56.2,1016.8,5.6,6.6,14.0,20.0,81.0,52.0,1.01,999.9,0,685,34,15,25,8,1,35,6,3,137,22,50,6,87,144,66,25,2,7,0,0,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0
7,2015,05,10,2015-05-10,48.5,45.8,1017.3,5.6,8.7,14.0,999.9,64.0,45.0,0.13,999.9,1,741,53,16,35,13,0,30,2,3,159,17,45,8,106,160,56,23,5,4,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
1,2015,05,11,2015-05-11,56.4,52.7,1012.0,6.8,8.8,18.1,27.0,68.0,44.6,0.04,999.9,1,749,52,13,38,7,0,49,6,3,149,25,55,3,77,154,75,29,2,7,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2,2015,05,12,2015-05-12,52.0,39.5,1015.6,10.0,16.6,21.0,29.9,68.0,46.9,0.22,999.9,0,757,56,21,36,7,1,53,3,2,164,21,49,5,73,145,75,26,2,6,2,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
3,2015,05,13,2015-05-13,47.6,34.7,1028.9,10.0,8.7,13.0,18.1,55.9,39.9,0.0,999.9,0,768,54,19,35,7,0,48,4,1,179,25,49,4,79,147,72,24,4,11,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
4,2015,05,14,2015-05-14,52.2,38.8,1026.9,10.0,8.9,15.0,20.0,66.0,39.9,0.0,999.9,0,755,64,18,41,15,1,41,1,2,171,18,61,6,76,121,73,34,1,2,0,0,0,0,2,3,0,1,1,1,0,0,0,0,1,0,0,0
5,2015,05,15,2015-05-15,63.2,56.8,1015.4,9.0,8.7,12.0,20.0,75.9,43.0,0.24,999.9,0,822,56,15,35,10,0,46,5,3,169,16,67,5,76,170,80,33,6,13,0,0,1,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
6,2015,05,16,2015-05-16,69.0,62.5,1015.2,9.4,4.7,9.9,999.9,79.0,57.0,0.02,999.9,0,882,57,15,33,9,0,46,1,2,173,31,57,9,117,217,52,33,8,5,0,1,0,0,1,11,1,1,0,0,0,2,0,0,0,0,0,0
7,2015,05,17,2015-05-17,72.3,65.0,1013.3,8.8,12.6,21.0,29.9,82.0,62.1,0.01,999.9,0,836,48,13,30,14,0,29,9,1,155,22,41,6,128,222,72,21,4,12,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0
1,2015,05,18,2015-05-18,72.1,58.3,1014.0,10.0,13.3,20.0,27.0,82.0,63.0,0.0,999.9,0,758,64,14,29,14,0,43,3,4,153,24,54,9,84,155,62,20,4,12,0,1,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0
2,2015,05,19,2015-05-19,50.4,36.9,1021.6,10.0,11.4,18.1,24.1,77.0,46.0,0.0,999.9,0,708,76,15,40,9,0,32,2,5,160,15,51,4,74,133,66,15,1,3,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0
3,2015,05,20,2015-05-20,43.5,30.2,1023.9,9.9,7.2,13.0,999.9,53.1,39.0,0.0,999.9,0,730,57,19,36,6,0,42,4,2,139,31,58,0,81,136,63,31,4,6,1,0,1,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0
4,2015,05,21,2015-05-21,51.8,37.7,1019.2,10.0,8.2,15.0,20.0,69.1,39.0,0.04,999.9,0,745,71,21,29,11,0,47,2,4,155,15,52,7,73,136,59,33,3,8,0,0,1,1,3,11,0,1,1,0,0,1,0,0,0,0,0,0
5,2015,05,22,2015-05-22,58.8,35.1,1020.2,10.0,7.5,9.9,999.9,69.1,45.0,0.0,999.9,0,824,55,22,55,16,1,43,0,2,182,27,53,8,82,154,76,25,2,8,0,0,1,0,1,7,3,1,0,0,0,0,0,0,0,0,0,0
6,2015,05,23,2015-05-23,61.8,35.6,1025.5,10.0,6.5,13.0,15.9,80.1,46.0,0.0,999.9,0,798,47,21,36,11,1,37,5,1,179,23,62,2,109,143,57,30,3,8,2,0,1,0,3,9,2,4,2,0,0,0,0,0,0,0,0,0
7,2015,05,24,2015-05-24,66.1,49.3,1020.2,9.6,5.9,11.1,999.9,80.1,46.0,0.0,999.9,0,687,34,20,28,10,0,21,2,4,134,31,43,9,81,172,51,25,5,6,0,0,1,0,0,1,2,6,0,0,0,1,0,0,0,0,0,0
1,2015,05,25,2015-05-25,70.4,62.1,1011.6,9.1,12.7,20.0,27.0,78.1,59.0,0.36,999.9,0,708,45,18,37,11,1,26,3,3,124,28,40,7,78,186,54,25,3,8,0,0,0,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0
2,2015,05,26,2015-05-26,70.6,62.5,1011.7,9.4,10.3,18.1,27.0,78.1,64.0,0.07,999.9,0,770,54,19,34,9,0,40,3,3,162,30,55,3,81,170,67,17,4,9,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,05,27,2015-05-27,68.4,59.1,1012.5,9.8,11.0,17.1,24.1,73.9,64.0,0.5,999.9,0,738,59,23,30,8,3,35,3,2,158,25,58,5,75,135,74,24,2,9,1,1,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
4,2015,05,28,2015-05-28,69.5,54.3,1020.6,10.0,4.8,13.0,17.1,82.0,54.0,0.0,999.9,0,800,45,21,39,13,1,44,2,1,174,31,61,7,79,166,55,29,2,10,0,0,1,1,3,9,3,2,1,0,0,0,0,0,0,0,0,0
5,2015,05,29,2015-05-29,72.1,60.3,1015.8,9.6,8.9,21.0,34.0,82.0,54.0,0.0,999.9,0,828,58,19,44,10,0,49,6,3,192,31,61,7,54,148,86,37,3,6,0,0,2,0,2,7,0,1,1,0,0,1,0,0,0,0,0,0
6,2015,05,30,2015-05-30,64.4,58.8,1014.7,8.6,8.9,22.0,33.0,80.1,46.4,0.22,999.9,0,719,40,15,34,10,1,37,3,6,161,27,39,6,90,152,43,38,1,4,0,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0
7,2015,05,31,2015-05-31,47.5,39.5,1021.3,8.4,17.0,22.0,32.1,54.0,42.1,0.39,999.9,0,666,46,20,26,12,0,36,6,3,133,21,46,5,82,136,54,23,3,8,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
1,2015,06,01,2015-06-01,51.2,39.5,1023.5,10.0,8.9,13.0,999.9,60.1,42.1,0.0,999.9,0,956,79,19,40,5,1,130,4,14,180,32,66,23,84,147,72,30,13,8,1,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2,2015,06,02,2015-06-02,55.5,40.1,1021.8,10.0,4.5,11.1,999.9,70.0,42.1,0.0,999.9,0,772,53,21,33,16,0,45,4,6,171,14,55,3,72,158,65,24,8,7,0,0,4,0,1,6,2,2,2,0,0,0,0,0,0,0,0,0
3,2015,06,03,2015-06-03,62.3,49.2,1017.7,9.9,5.9,8.9,999.9,77.0,42.1,0.0,999.9,0,779,65,21,43,10,1,56,3,5,154,29,59,4,71,131,70,29,3,8,0,0,2,0,3,8,2,1,1,0,0,0,0,0,0,0,0,0
4,2015,06,04,2015-06-04,68.2,56.7,1015.3,10.0,7.5,11.1,15.0,81.0,50.0,0.0,999.9,0,721,46,21,27,13,0,40,6,1,166,30,47,6,75,120,62,34,3,13,0,1,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0
5,2015,06,05,2015-06-05,65.3,56.7,1017.3,9.3,9.8,18.1,25.1,80.1,55.4,0.0,999.9,0,786,61,15,33,5,0,56,5,2,168,26,53,7,91,136,81,25,2,5,1,0,0,0,1,10,0,2,1,0,0,0,0,0,0,0,0,0
6,2015,06,06,2015-06-06,60.1,50.0,1020.3,10.0,9.9,18.1,20.0,70.0,51.8,0.0,999.9,0,758,40,22,36,16,1,43,4,1,166,24,39,9,87,155,75,29,0,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
7,2015,06,07,2015-06-07,65.7,57.7,1010.6,8.9,9.0,15.9,24.1,81.0,52.0,0.0,999.9,0,740,54,25,26,3,0,27,3,2,137,31,47,7,89,173,65,29,6,8,0,0,0,0,0,1,3,2,0,0,1,1,0,0,0,0,0,0
1,2015,06,08,2015-06-08,73.1,63.8,1004.9,9.6,10.5,24.1,29.9,84.0,55.0,0.36,999.9,0,682,46,19,36,10,0,42,4,2,151,19,53,8,60,124,65,25,4,6,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0
2,2015,06,09,2015-06-09,69.7,56.2,1008.2,9.7,7.3,19.0,26.0,84.9,60.1,0.04,999.9,0,732,58,28,31,8,0,44,4,6,161,24,46,9,58,133,61,34,3,6,0,0,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,06,10,2015-06-10,80.2,62.3,1005.5,10.0,10.7,18.1,27.0,91.9,60.1,0.0,999.9,0,793,54,20,36,12,1,45,3,6,171,24,51,5,75,152,66,38,4,4,0,1,1,0,2,18,1,3,0,0,0,0,0,0,0,0,0,0
4,2015,06,11,2015-06-11,68.9,57.0,1009.9,9.6,6.6,13.0,999.9,75.9,63.0,0.0,999.9,0,804,47,24,51,24,0,37,3,2,159,28,47,5,69,138,125,25,6,6,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0
5,2015,06,12,2015-06-12,61.5,59.0,1009.8,4.4,7.0,13.0,999.9,72.0,57.9,0.32,999.9,0,828,45,25,50,14,0,50,6,1,187,21,58,10,83,159,66,24,8,11,0,1,0,0,1,4,0,3,0,0,0,0,0,0,1,0,0,0
6,2015,06,13,2015-06-13,66.1,60.5,1013.2,6.3,6.2,11.1,999.9,84.9,55.4,0.17,999.9,1,813,50,18,26,12,1,33,3,3,178,26,50,10,101,186,65,26,6,8,0,0,1,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0
7,2015,06,14,2015-06-14,73.3,67.9,1012.3,8.2,6.8,15.0,19.0,86.0,55.9,0.68,999.9,0,797,47,19,40,11,0,32,4,2,169,26,60,10,90,171,48,40,5,6,1,2,0,0,1,7,2,3,0,0,0,0,1,0,0,0,0,0
1,2015,06,15,2015-06-15,74.8,69.9,1013.0,8.2,5.0,9.9,18.1,82.9,68.0,0.23,999.9,1,740,62,13,39,2,0,72,1,6,185,27,54,9,80,123,16,32,5,7,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2,2015,06,16,2015-06-16,68.6,58.7,1018.3,8.7,7.9,12.0,999.9,80.1,64.0,2.56,999.9,0,847,60,21,50,9,0,43,4,2,185,28,83,5,85,152,50,39,2,9,1,0,1,0,1,13,0,3,0,0,0,0,0,0,1,0,0,0
3,2015,06,17,2015-06-17,61.3,51.0,1017.7,8.7,4.8,8.0,999.9,72.0,55.9,0.0,999.9,0,723,44,18,55,11,0,29,3,1,165,22,60,6,79,134,53,21,4,8,0,0,1,0,1,5,0,1,1,0,0,1,0,0,0,0,0,0
4,2015,06,18,2015-06-18,71.6,65.4,1013.6,7.2,7.1,14.0,19.0,79.0,55.9,0.14,999.9,1,768,47,19,47,9,1,41,6,4,159,29,52,10,105,139,47,30,5,7,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0
5,2015,06,19,2015-06-19,60.8,50.8,1017.8,10.0,10.2,14.0,21.0,79.0,54.0,0.27,999.9,0,774,44,14,40,13,0,33,6,6,199,27,37,7,73,151,66,31,1,14,0,0,2,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0
6,2015,06,20,2015-06-20,62.8,53.5,1012.3,10.0,6.0,18.1,25.1,78.1,53.1,0.0,999.9,0,766,43,23,31,10,1,41,6,1,174,24,43,9,97,189,31,24,7,5,0,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0
7,2015,06,21,2015-06-21,73.5,64.7,1010.9,9.7,7.6,14.0,26.0,84.0,53.1,0.31,999.9,0,783,33,8,33,12,0,21,4,3,146,20,67,6,101,250,32,26,4,12,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,2015,06,22,2015-06-22,75.2,69.2,1012.0,9.6,7.8,20.0,29.9,84.0,66.0,0.0,999.9,0,780,50,17,42,8,0,40,3,5,179,31,52,4,91,162,48,32,6,4,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2,2015,06,23,2015-06-23,75.3,59.3,1012.8,10.0,9.5,15.9,19.0,82.9,66.0,0.09,999.9,0,732,53,9,34,11,0,37,6,2,171,22,44,0,70,154,67,22,4,8,1,0,2,0,3,5,4,2,0,0,0,0,0,0,1,0,0,0
3,2015,06,24,2015-06-24,70.2,56.5,1019.5,10.0,4.5,11.1,999.9,82.0,60.1,0.0,999.9,0,728,38,24,33,10,0,34,2,3,175,21,50,5,80,131,62,32,4,13,1,0,0,0,2,2,3,1,0,0,0,1,0,0,1,0,0,0
4,2015,06,25,2015-06-25,70.7,64.0,1015.4,8.9,6.3,12.0,18.1,79.0,60.1,0.98,999.9,0,784,47,35,41,5,0,34,2,5,164,23,48,5,76,142,95,42,5,9,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0
5,2015,06,26,2015-06-26,63.1,58.8,1015.2,6.7,7.7,13.0,999.9,79.0,60.1,0.03,999.9,0,784,45,28,48,7,0,57,9,1,166,29,58,6,76,141,64,34,4,4,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0
6,2015,06,27,2015-06-27,64.0,52.1,1015.0,9.6,9.0,14.0,999.9,75.9,55.9,0.13,999.9,0,723,42,24,17,11,0,40,6,0,156,32,51,9,88,142,46,38,6,6,1,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0
7,2015,06,28,2015-06-28,67.5,51.0,1012.6,9.9,3.2,8.0,999.9,79.0,54.0,0.0,999.9,0,797,51,18,36,13,0,24,6,2,139,31,60,7,107,202,39,37,7,12,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2015,06,29,2015-06-29,68.1,61.6,1009.1,8.2,3.6,8.0,999.9,79.0,54.0,0.26,999.9,0,752,45,19,36,14,0,47,5,5,156,32,54,8,74,139,65,30,2,10,1,0,2,0,3,0,3,1,0,0,0,0,0,1,0,0,0,0
2,2015,06,30,2015-06-30,68.1,61.4,1008.7,8.4,6.2,13.0,999.9,77.0,62.1,0.55,999.9,0,749,40,20,40,10,1,41,4,2,178,16,45,2,76,145,76,27,6,10,1,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0
3,2015,07,01,2015-07-01,60.7,52.7,1013.6,10.0,6.6,9.9,999.9,69.1,55.4,0.17,999.9,0,890,64,24,49,12,0,119,1,4,186,29,52,16,83,123,79,27,3,10,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0
4,2015,07,02,2015-07-02,59.3,51.8,1015.5,9.7,8.6,13.0,17.1,69.1,53.1,0.0,999.9,0,757,55,17,26,12,0,58,3,5,151,25,62,5,95,114,75,35,3,6,1,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0
5,2015,07,03,2015-07-03,64.2,51.9,1014.7,10.0,4.4,8.9,999.9,77.0,53.1,0.0,999.9,0,768,47,16,36,7,1,45,1,3,179,38,49,5,81,139,66,26,4,13,0,0,1,0,3,2,1,3,1,1,0,0,0,0,0,0,0,0
6,2015,07,04,2015-07-04,69.7,54.4,1014.4,9.5,3.5,7.0,999.9,81.0,55.0,0.0,999.9,0,845,43,15,37,10,1,24,3,2,150,35,58,12,149,184,50,41,9,9,1,1,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0
7,2015,07,05,2015-07-05,72.4,58.4,1016.8,6.4,4.0,8.9,999.9,82.9,59.0,0.0,999.9,0,898,47,20,33,22,0,23,2,6,167,30,52,5,108,247,65,39,4,10,0,0,0,0,1,0,8,7,2,0,0,0,0,0,0,0,0,0
1,2015,07,06,2015-07-06,74.2,64.9,1014.2,7.8,7.3,22.0,28.0,84.9,60.1,0.0,999.9,0,757,58,21,39,5,0,55,5,2,161,16,55,9,79,146,56,32,4,7,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
2,2015,07,07,2015-07-07,67.3,58.1,1014.0,8.5,13.0,22.0,26.0,84.9,57.0,0.73,999.9,0,701,41,21,37,9,0,43,3,3,176,14,47,2,84,115,63,25,2,7,1,0,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0
3,2015,07,08,2015-07-08,59.7,50.2,1018.7,10.0,6.8,11.1,999.9,71.1,54.0,0.03,999.9,0,718,55,18,44,9,0,45,2,0,171,23,50,7,81,100,72,21,4,4,0,0,1,0,1,6,0,2,1,0,0,0,0,1,0,0,0,0
4,2015,07,09,2015-07-09,63.6,56.0,1015.1,5.8,6.7,11.1,999.9,77.0,54.0,0.07,999.9,0,672,44,16,38,15,0,33,2,1,155,24,44,4,86,107,65,17,3,8,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0
5,2015,07,10,2015-07-10,69.0,56.5,1018.4,8.8,3.5,8.9,999.9,82.9,57.9,0.0,999.9,0,739,55,14,30,5,1,49,3,0,196,34,39,4,83,111,75,19,2,7,0,0,0,0,3,5,1,2,0,0,0,1,0,0,0,0,0,0
6,2015,07,11,2015-07-11,70.4,57.8,1019.6,9.8,4.0,9.9,999.9,82.9,59.0,0.0,999.9,0,798,37,18,28,11,1,31,8,1,168,35,43,8,99,188,66,24,4,14,1,0,3,0,1,0,3,5,1,0,0,0,0,0,0,0,0,0
7,2015,07,12,2015-07-12,73.6,65.6,1015.2,7.9,4.5,8.0,999.9,82.9,61.0,0.03,999.9,0,801,46,16,22,15,0,41,6,1,167,29,54,5,93,189,68,33,5,6,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2015,07,13,2015-07-13,75.7,68.2,1007.6,9.9,8.7,27.8,35.0,86.0,68.0,0.29,999.9,0,782,61,14,42,14,1,60,2,2,178,21,50,2,103,131,60,22,3,12,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2,2015,07,14,2015-07-14,76.2,66.4,1002.7,10.0,10.0,14.0,22.9,86.0,68.0,0.13,999.9,0,711,51,20,27,14,0,31,6,0,191,30,48,5,60,120,65,16,6,11,1,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,07,15,2015-07-15,65.8,53.1,1014.1,10.0,9.0,14.0,22.0,82.9,59.0,0.0,999.9,0,796,52,15,28,10,0,60,2,4,199,27,63,6,95,111,66,31,5,8,0,2,1,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0
4,2015,07,16,2015-07-16,66.0,56.4,1015.4,9.7,6.0,15.9,22.9,75.0,57.9,0.0,999.9,0,673,53,21,32,10,1,44,1,5,159,31,35,6,83,114,42,19,1,7,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0
