"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","sndp","num_offences"
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,75.9,9.5,9.8,999.9,0.563577063025758
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,76.4,9.2,9.5,999.9,-0.144083246507106
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,73,7,10,999.9,0.828949679100582
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,72.9,6.5,9.3,999.9,1.27123737255862
"536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.7,6.7,8.3,999.9,0.408776370315444
"537",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,74.7,8.9,10,999.9,0.795778102091229
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,68,9.5,9.6,999.9,0.718377755736072
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,67.7,12.4,10,999.9,1.06115071816605
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,64.6,9.5,10,999.9,0.464062331997699
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,64.1,6.1,8.5,999.9,0.453005139661248
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,69.1,3.7,8.7,999.9,1.19383702620346
"543",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,73.9,4,9.6,999.9,1.66929629667086
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,75.3,4.3,9.9,999.9,0.541462678352856
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,77.2,5.9,10,999.9,0.718377755736072
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,78.4,7.8,9.6,999.9,0.508291101343503
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,79.7,5.2,9.1,999.9,0.508291101343503
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,81.2,7.8,9.7,999.9,0.375604793306091
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,72.9,6.5,10,999.9,0.519348293679954
"550",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.8,4.2,10,999.9,1.20489421853992
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,74.3,6,10,999.9,1.20489421853992
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,78.3,7.2,10,999.9,1.19383702620346
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,79.8,4.5,10,999.9,1.98995487442794
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,81,5.5,10,999.9,0.762606525081876
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,85.2,6.1,10,999.9,1.03903633349315
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,85.2,6.5,10,999.9,0.906350025455739
"557",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,86.4,11.8,10,999.9,0.729434948072523
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,80,7.9,9.7,999.9,0.884235640782837
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,76.2,6,10,999.9,1.0058647564838
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,76.3,5.4,10,999.9,1.81303979704472
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,74.9,9.3,10,999.9,0.961635987137994
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,66.3,8.8,10,999.9,1.39286648825958
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,68.2,3.5,10,999.9,0.884235640782837
"564",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.1,7.7,9.5,999.9,1.70246787368021
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,62.4,8.4,9.9,999.9,0.629920217044464
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,59.8,8.7,10,999.9,0.231861292932228
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,65.3,6,10,999.9,0.58569144769866
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,66.3,5.2,10,999.9,0.58569144769866
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,67.6,3.2,7.2,999.9,0.0549462155490119
"570",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,70,6.9,9.5,999.9,2.14475556713825
"571",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,72.1,6.6,9.8,999.9,1.44815244994184
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,73.8,6.6,10,999.9,1.49238121928764
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,68.6,6.1,10,999.9,0.928464410128641
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,66.2,6.7,9.7,999.9,0.176575331249973
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71.8,5.8,10,999.9,0.740492140408974
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,78.9,9.1,9.7,999.9,1.12749387218476
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,71.6,8.7,9.7,999.9,0.80683529442768
"578",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.7,4.3,10,999.9,1.64718191199796
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,74,6.2,10,999.9,2.00101206676439
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,71.3,3.2,10,999.9,0.640977409380915
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,74.2,6.2,9.8,999.9,1.60295314265215
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67,8.4,9.7,999.9,0.685206178726719
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,63.7,5.9,10,999.9,0.486176716670601
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,64.2,5.1,10,999.9,0.950578794801543
"585",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.3,4.4,10,999.9,0.961635987137994
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,70.6,5.1,9.9,999.9,1.17172264153056
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,71.8,4.3,10,999.9,0.486176716670601
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.2,4.3,9.6,999.9,1.11643667984831
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,77.2,6.8,10,999.9,1.37075210358668
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,79.4,7.4,10,999.9,0.287147254614483
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.1,7.3,10,999.9,0.751549332745425
"592",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,72.6,6.3,9.5,999.9,0.762606525081876
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.7,4.4,10,999.9,1.13855106452121
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,76.9,7.7,10,999.9,1.22700860321282
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,80.3,8.6,10,999.9,1.14960825685766
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,84.3,9.3,10,999.9,0.519348293679954
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,81,9.5,9.9,999.9,0.707320563399621
"598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,77,4.5,8.6,999.9,0.386661985642542
"599",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,80.3,6.7,10,999.9,1.0500935258296
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.9,6.2,9.9,999.9,-0.243597977535165
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,72,7,10,999.9,0.994807564147347
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,66.2,5.8,10,999.9,0.386661985642542
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,69.5,6.2,10,999.9,0.0107174462032079
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,71.5,7.9,10,999.9,0.994807564147347
"605",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,69.2,4.8,10,999.9,0.652034601717366
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,76.3,6.9,10,999.9,0.91740721779219
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,74.8,8.9,10,999.9,0.309261639287385
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,78.2,8.3,9.6,999.9,0.331376023960287
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,86.8,10.9,10,999.9,0.862121256109935
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,82.7,7.7,10,999.9,0.375604793306091
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,75,7,10,999.9,0.220804100595777
"612",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,61.8,11,10,999.9,0.541462678352856
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,59,4.9,10,999.9,-0.0998544771613021
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,59,4.4,8.8,999.9,-0.0335113231425961
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,58.9,10.1,10,999.9,-0.685885670993205
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,58.8,6.2,10,999.9,-0.000339746133243097
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,67.7,7.2,10,999.9,0.176575331249973
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,72.6,8.8,7.4,999.9,0.165518138913522
"619",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,72.6,9.8,10,999.9,1.19383702620346
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,60.5,9.8,10,999.9,0.729434948072523
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,56.9,6.5,10,999.9,-0.895972325385774
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,57.6,5.5,10,999.9,0.121289369567718
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,60.1,7,10,999.9,0.91740721779219
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,61.5,5.2,10,999.9,0.530405486016405
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,63.1,4,9,999.9,0.198689715922875
"626",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,65.9,5.1,10,999.9,1.40392368059603
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,68,10.2,10,999.9,0.939521602465092
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,65.3,9.4,9.1,999.9,-0.884915133049323
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,59.6,3.4,10,999.9,-0.0556257078154981
"630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,70.1,6.7,9.2,999.9,0.342433216296738
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,67.6,5.7,7.4,999.9,0.231861292932228
"632",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,69.5,6.3,10,999.9,0.397719177978993
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,69.3,5.3,6.7,999.9,0.154460946577071
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,59.7,8.1,10,999.9,-1.05077301809609
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,52.8,8.8,10,999.9,-0.674828478656754
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,58.5,4,10,999.9,-0.40945586258193
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,59.9,5.1,10,999.9,0.47511952433415
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,60.6,2.9,9.7,999.9,0.198689715922875
"639",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,63.6,6.2,10,999.9,0.36454760096964
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,62.4,7.3,9.4,999.9,-0.18831201585291
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,55,5.8,10,999.9,-0.652714093983852
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,53.6,6.5,10,999.9,-0.608485324638048
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,57.2,8.4,8.7,999.9,-0.608485324638048
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,52,9.6,9.8,999.9,-0.398398670245479
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,50.1,7.1,8.5,999.9,-0.674828478656754
"646",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,44.6,7.2,9.9,999.9,-0.0113969384696941
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,47.1,8.1,10,999.9,-0.663771286320303
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,47.2,4.7,10,999.9,-0.332055516226773
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,49.8,10.3,10,999.9,-0.652714093983852
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,35.9,5.8,10,999.9,-0.973372671740931
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,38,8.2,10,999.9,-0.96231547940448
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,39,9.3,10,999.9,-0.796457594357715
"653",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,38.5,8.2,10,999.9,0.0549462155490119
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,47.4,14.8,10,999.9,-1.02865863342319
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,42.2,6.1,10,999.9,-0.973372671740931
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,44.7,7,10,999.9,0.0217746385396589
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,47.4,7.2,10,999.9,0.14340375424062
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,52.1,5.1,6.2,999.9,-0.0777400924884001
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,61.3,8,7.1,999.9,0.91740721779219
"660",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,47.3,13,10,999.9,1.95678329741858
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,43.7,6.5,8.4,999.9,-0.685885670993205
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,42.4,4.7,10,999.9,-0.442627439591283
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,47.9,12.4,10,999.9,-0.0777400924884001
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,52.7,8,9.8,999.9,-0.110911669497753
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,52,14.8,8,999.9,-0.586370939965146
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,37.5,8,10,999.9,-0.730114440339009
"667",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,37,6.2,9.7,999.9,0.287147254614483
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,49.3,15.7,10,999.9,-0.719057248002558
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,43.1,11,10,999.9,-0.929143902395127
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,41.9,8.9,8.6,999.9,-1.69209017361025
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,27.3,11.4,10,999.9,-1.65891859660089
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,27.8,9.6,10,999.9,-0.133026054170655
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,38.4,14,10,999.9,-0.796457594357715
"674",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,43.5,10.3,10,999.9,1.06115071816605
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,47.1,11.1,7.3,999.9,-0.829629171367068
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,60.1,18.8,8.9,999.9,-1.08394459510544
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,41.1,17,10,999.9,0.220804100595777
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,33.1,4.9,10,999.9,0.132346561904169
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,35.7,9,10,999.9,0.353490408633189
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,44.3,4.9,9,999.9,0.287147254614483
"681",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,40,8.2,7.6,999.9,0.154460946577071
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,25.3,10.5,10,999.9,-1.83583367398411
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,17.9,8.8,10,999.9,-2.18966382875054
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,25.9,11.9,8.8,999.9,-1.7473761352925
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,31.1,7.5,10,999.9,-0.0777400924884001
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,20.8,13.3,9.9,999.9,-1.1613449414606
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,26.5,7.3,10,999.9,-2.99683886931146
"688",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,25.3,4,10,999.9,-0.343112708563224
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,36,7.9,10,999.9,-1.01760144108673
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,37.1,5.4,9.4,999.9,0.430890754988346
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,36.5,4.4,7.5,999.9,-0.531084978282891
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,40.9,7.7,4,999.9,0.198689715922875
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,49.9,8,3,999.9,0.320318831623836
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,35.1,13.9,9.8,999.9,-0.818571979030617
"695",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,20,8.8,10,999.9,-1.24980248015221
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,14,7.1,10,999.9,-2.09014909772248
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,19,7,7.9,1.2,-2.52137959884407
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,21.6,11.7,6.6,3.1,-2.30023575211505
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,8.8,12.1,9.4,2,-2.2449497904328
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,16,8.5,7.6,3.1,-2.07909190538603
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6.2,9.9,10,2,-1.95746278968507
"702",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,21.3,4.8,10,2,-0.431570247254832
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,30.2,8.9,4.3,5.1,-2.04592032837668
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,18.8,11.3,9.8,5.1,-2.30023575211505
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,13,5.1,9.4,5.1,-1.44883194220832
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,22.4,10.2,7,3.9,-0.907029517722225
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,24.7,10.3,10,3.9,-0.829629171367068
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,35.2,8.2,9.3,3.1,-0.442627439591283
"709",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,34.8,8,4,1.2,0.231861292932228
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,32.4,5.7,2.7,1.2,-0.597428132301597
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,32.6,11.1,7,1.2,-0.929143902395127
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,19.6,10.4,8.6,999.9,-1.7473761352925
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,3.6,9.3,9.3,999.9,-3.27326867772274
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,23.2,9.2,7.8,1.2,-2.58772275286278
"715",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,32.7,6,8.8,1.2,-1.1392305567877
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,40.2,11.3,10,999.9,-1.07288740276899
"717",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,35.4,12,9.2,999.9,-1.32720282650736
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,9.6,8.5,10,999.9,-2.18966382875054
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,7.8,7.5,7.2,1.2,-3.06318202333017
"720",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,4.3,9.8,9.8,7.9,-2.21267584296628
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,23.7,17.7,7.6,7.1,-2.04126978048904
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,2.7,3.3,9.7,9.1,-1.7898742221891
"723",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,7.9,4.4,8.4,9.1,-1.61846815971186
"724",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,30.1,7.9,2.5,5.9,-1.37849967224374
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,37,11.5,7.2,1.2,-1.16138532643924
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,32.9,12.5,9.7,1.2,-0.784291988989321
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41.3,12.1,10,1.2,0.0613112525650389
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,29.9,11.3,8.6,999.9,-0.772864918157505
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,19.8,12.8,9.1,999.9,-0.121521880744012
"730",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,25.1,13.5,8.4,999.9,-0.772864918157505
"731",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,17.8,11.4,9.1,999.9,-0.110094809912196
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,15.1,7.9,6.8,3.1,-1.0585416889529
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,18.7,10.4,8,1.2,-1.22994775143013
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,32.8,8.8,9.9,1.2,-0.692875422334795
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,10.4,14.9,6.6,5.1,-1.89271785967544
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.1,8,8,5.1,-1.49277038056189
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,3.4,14,9.9,5.1,-1.49277038056189
"738",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,5.3,15.3,9.9,3.9,-0.772864918157505
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,23,17.7,8,3.1,-0.887135626475662
