day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
3,2012,01,11,2012-01-11,39.2,28.5,1006.2,10.0,2.8,7.0,999.9,54.0,25.2,0.0,999.9,0,888,45,21,74,7,1,31,1,0,200,37,50,9,85,136,112,45,4,5,1,0,4,0,1,14,1,2,2,0,0,0,0,0,0,0,0,0
4,2012,01,12,2012-01-12,33.8,28.0,998.0,6.3,7.1,17.1,24.1,54.0,26.1,0.0,2.0,1,745,41,25,64,7,0,37,0,2,171,34,42,1,68,98,81,54,5,4,3,0,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
5,2012,01,13,2012-01-13,20.4,13.8,1008.3,5.6,12.4,18.1,24.1,37.0,17.1,0.36,3.9,0,752,36,25,52,7,1,28,0,1,184,26,39,11,54,115,108,48,1,4,1,0,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
6,2012,01,14,2012-01-14,17.7,9.1,1019.1,8.5,5.9,8.9,999.9,21.9,15.1,0.01,3.9,0,781,47,18,37,14,0,22,4,3,175,27,42,4,77,144,102,46,2,3,0,0,3,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0
7,2012,01,15,2012-01-15,18.7,11.2,1025.4,9.7,6.0,17.1,19.0,30.9,5.0,0.0,3.9,0,772,39,14,55,6,0,33,4,4,151,32,34,5,78,171,94,42,1,2,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2012,01,16,2012-01-16,34.9,26.4,1013.3,10.0,11.5,17.1,22.9,45.0,27.0,0.0,1.2,0,826,52,22,44,11,0,29,1,1,176,32,40,5,94,115,136,51,2,6,1,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0
2,2012,01,17,2012-01-17,35.7,31.9,1006.5,5.2,10.6,21.0,31.1,45.0,26.1,0.1,3.9,0,844,50,25,89,12,1,37,1,4,187,35,40,1,84,131,81,39,1,9,1,0,1,1,0,10,3,1,0,0,0,0,0,0,0,0,0,0
3,2012,01,18,2012-01-18,18.5,8.5,1023.1,9.8,9.3,18.1,24.1,39.0,10.0,0.1,999.9,0,791,45,15,58,6,1,45,0,3,187,27,31,6,75,113,109,47,1,8,1,0,3,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0
4,2012,01,19,2012-01-19,20.3,8.5,1015.0,9.3,13.1,19.0,26.0,28.0,7.0,0.01,999.9,0,748,49,20,51,7,0,32,6,0,192,20,33,4,61,122,93,39,3,5,3,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0
5,2012,01,20,2012-01-20,9.9,-3.0,1023.2,7.3,4.7,8.9,999.9,28.0,5.0,0.47,5.1,1,685,33,20,61,9,1,32,3,3,168,34,32,7,60,105,73,32,1,6,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
6,2012,01,21,2012-01-21,20.4,14.2,1022.1,8.4,5.7,12.0,999.9,25.0,5.0,0.07,5.1,0,717,37,27,33,7,0,27,4,2,149,28,35,5,72,134,98,37,5,7,0,0,4,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0
7,2012,01,22,2012-01-22,23.5,18.9,1016.3,5.7,11.0,15.9,20.0,35.1,15.8,0.0,3.9,0,682,43,12,48,5,0,14,0,3,131,29,25,2,87,144,96,31,1,3,1,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0
1,2012,01,23,2012-01-23,38.5,35.5,1000.8,5.4,13.0,20.0,31.1,46.0,16.0,0.61,3.1,1,834,53,17,65,6,0,39,2,4,181,30,34,3,85,140,107,49,3,5,2,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0
2,2012,01,24,2012-01-24,31.1,21.9,1018.7,10.0,11.4,18.1,29.9,36.0,26.6,0.29,999.9,0,898,53,27,61,12,0,36,2,4,186,33,44,7,83,163,110,52,2,8,0,0,1,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0
3,2012,01,25,2012-01-25,29.5,23.2,1026.3,7.0,2.7,8.9,999.9,37.0,21.9,0.0,999.9,0,962,63,35,63,15,0,48,2,2,215,40,54,9,72,143,126,50,4,10,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
4,2012,01,26,2012-01-26,34.2,30.0,1014.5,4.1,3.2,7.0,999.9,37.9,21.9,0.0,999.9,0,925,57,29,69,6,0,30,5,0,216,28,55,4,96,138,106,48,5,12,2,0,3,1,0,12,2,0,1,0,0,0,0,0,0,0,0,0
5,2012,01,27,2012-01-27,37.2,27.4,1009.3,7.7,7.1,14.0,20.0,43.0,32.0,0.0,999.9,0,933,52,22,60,4,2,43,4,6,191,30,54,8,96,143,136,52,3,10,0,1,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0
6,2012,01,28,2012-01-28,32.4,23.7,1015.5,7.7,12.3,21.0,28.9,43.0,26.1,0.09,1.2,0,808,35,24,33,12,1,18,5,6,160,27,41,5,99,146,132,46,3,3,0,1,2,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
7,2012,01,29,2012-01-29,29.4,20.0,1018.6,9.2,9.9,17.1,26.0,34.0,25.0,0.05,1.2,0,813,48,13,47,7,0,24,4,5,169,22,34,5,95,178,119,33,4,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1,2012,01,30,2012-01-30,31.9,21.0,1018.2,10.0,9.1,15.0,24.1,53.1,21.0,0.0,999.9,0,868,54,24,66,7,1,34,4,3,178,27,56,4,72,146,127,45,5,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,01,31,2012-01-31,49.6,38.8,1010.2,10.0,13.5,18.1,28.9,55.9,45.0,0.0,999.9,0,964,59,28,61,20,1,38,4,3,187,44,63,3,90,160,120,52,3,10,1,0,2,0,0,7,6,0,1,1,0,0,0,0,0,0,0,0
3,2012,02,01,2012-02-01,43.7,36.2,1015.7,9.9,6.3,13.0,19.0,57.0,37.0,0.0,999.9,0,1042,80,36,51,17,3,72,3,4,236,34,52,9,77,141,150,53,3,5,2,1,2,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0
4,2012,02,02,2012-02-02,36.3,32.2,1023.7,5.1,3.3,7.0,999.9,48.0,30.9,0.0,999.9,0,881,64,19,51,12,0,38,1,2,175,27,56,3,84,148,142,35,4,4,1,0,3,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0
5,2012,02,03,2012-02-03,35.6,31.0,1030.4,5.3,5.0,12.0,999.9,43.0,31.1,0.0,999.9,0,897,67,26,48,12,0,54,4,1,195,21,39,6,106,112,147,41,0,7,0,0,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0
6,2012,02,04,2012-02-04,37.8,30.6,1026.4,7.7,9.3,13.0,20.0,42.1,33.1,0.0,999.9,0,848,52,21,39,6,0,37,7,4,169,30,48,5,91,153,130,32,2,6,0,0,5,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0
7,2012,02,05,2012-02-05,36.3,28.8,1024.3,9.4,4.6,11.1,19.0,45.0,28.9,0.0,999.9,0,744,61,23,29,8,1,23,7,2,116,27,36,10,86,154,95,48,7,6,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,2012,02,06,2012-02-06,31.9,27.1,1023.0,6.5,7.8,13.0,18.1,45.0,28.9,0.0,999.9,0,765,57,26,55,12,0,37,4,1,169,20,40,6,67,108,111,42,2,3,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2,2012,02,07,2012-02-07,31.9,26.3,1024.6,6.9,9.8,18.1,26.0,36.0,30.0,0.0,999.9,0,858,63,24,44,4,1,69,5,2,190,18,46,4,79,118,131,38,3,4,2,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0
3,2012,02,08,2012-02-08,30.6,17.9,1028.7,10.0,8.4,15.0,18.1,37.0,27.0,0.01,999.9,0,811,54,23,51,8,2,25,2,2,182,17,53,8,64,127,137,38,1,2,0,0,2,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0
4,2012,02,09,2012-02-09,27.8,17.4,1025.0,9.6,7.5,13.0,19.0,37.0,21.0,0.0,999.9,0,829,61,15,53,9,0,29,5,3,177,26,36,8,73,134,143,39,2,7,1,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
5,2012,02,10,2012-02-10,31.8,23.8,1017.3,7.5,9.7,21.0,28.0,35.6,17.6,0.0,1.2,1,775,56,25,52,9,1,32,1,2,160,23,48,5,86,99,125,35,3,7,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0
6,2012,02,11,2012-02-11,14.6,1.9,1025.8,9.2,16.0,22.0,29.9,19.9,10.0,0.19,1.2,0,712,36,21,35,11,0,29,0,4,143,20,42,10,81,116,114,35,4,5,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0
7,2012,02,12,2012-02-12,22.0,4.4,1027.4,10.0,11.0,14.0,20.0,35.1,10.0,0.0,1.2,0,718,40,20,37,7,0,19,4,2,137,22,38,5,68,138,113,46,4,12,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,2012,02,13,2012-02-13,26.8,10.6,1021.3,10.0,6.6,15.9,21.0,36.0,15.1,0.0,1.2,0,730,45,26,46,8,1,36,2,2,163,19,39,2,59,103,116,50,2,7,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2,2012,02,14,2012-02-14,31.7,26.0,1011.8,7.5,7.7,15.9,999.9,36.0,16.0,0.03,999.9,0,775,43,20,53,6,1,37,1,2,170,28,53,5,65,114,123,30,5,3,2,0,1,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0
3,2012,02,15,2012-02-15,37.0,30.4,1017.1,8.7,8.4,12.0,17.1,43.0,29.1,0.0,999.9,0,928,65,26,65,7,0,44,4,3,182,21,61,3,99,145,132,38,4,11,2,0,4,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0
4,2012,02,16,2012-02-16,40.3,33.6,1016.7,5.7,7.9,17.1,22.0,46.9,31.1,0.18,999.9,0,870,53,22,55,9,0,26,6,2,193,19,46,6,76,138,146,43,3,13,1,1,1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0
5,2012,02,17,2012-02-17,37.4,25.1,1019.7,10.0,7.1,15.9,21.0,48.9,28.0,0.02,999.9,0,986,56,35,53,13,0,47,5,3,185,22,52,11,96,184,150,44,5,13,1,0,3,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0
6,2012,02,18,2012-02-18,36.7,24.1,1019.5,10.0,8.2,12.0,15.9,48.9,28.2,0.0,999.9,0,763,44,20,43,5,0,20,3,0,151,23,34,6,91,151,115,27,10,7,0,0,3,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0
7,2012,02,19,2012-02-19,31.8,20.6,1023.0,10.0,5.3,11.1,999.9,39.0,25.0,0.0,999.9,0,785,51,25,36,11,0,17,6,2,114,23,32,6,96,193,105,42,1,10,0,0,3,0,2,3,1,6,0,0,0,0,0,0,0,0,0,0
1,2012,02,20,2012-02-20,31.6,20.1,1023.9,10.0,5.8,14.0,18.1,45.0,21.9,0.0,999.9,0,716,51,25,33,10,0,33,0,5,146,24,27,3,62,104,144,32,1,10,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
2,2012,02,21,2012-02-21,38.1,29.5,1009.0,7.9,11.4,22.0,31.1,45.0,23.2,0.05,999.9,0,850,49,21,62,6,0,35,5,1,169,27,49,5,95,142,112,46,5,7,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0
3,2012,02,22,2012-02-22,38.4,30.9,1002.2,9.7,6.5,11.1,15.0,44.6,33.1,0.01,999.9,0,897,55,35,51,9,3,38,2,2,186,28,50,5,93,145,124,46,4,9,1,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0
4,2012,02,23,2012-02-23,36.0,32.5,998.8,5.8,3.9,8.9,15.9,44.1,28.9,0.01,999.9,0,817,54,19,55,10,0,35,2,1,170,16,44,6,76,147,101,43,5,8,0,0,1,0,0,18,4,1,1,0,0,0,0,0,0,0,0,0
5,2012,02,24,2012-02-24,34.1,30.1,1000.6,4.1,13.0,19.0,28.9,39.9,30.9,0.83,2.0,0,784,44,28,40,10,0,45,3,1,167,30,56,4,71,129,105,33,3,3,1,0,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0
6,2012,02,25,2012-02-25,25.2,15.4,1018.9,9.9,12.8,18.1,22.0,35.1,19.9,0.04,1.2,0,792,37,25,42,12,0,31,6,3,185,17,47,4,88,125,113,36,3,5,0,0,5,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0
7,2012,02,26,2012-02-26,29.6,18.7,1023.1,10.0,10.2,20.0,32.1,53.1,16.0,0.0,1.2,0,727,63,18,41,10,0,20,3,0,125,22,42,9,79,166,91,26,2,4,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1,2012,02,27,2012-02-27,36.9,23.5,1022.5,10.0,11.3,19.0,25.1,53.1,16.2,0.0,1.2,0,818,45,18,58,8,0,24,6,5,187,24,51,6,88,126,110,46,5,5,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2,2012,02,28,2012-02-28,32.7,22.7,1029.3,9.8,5.7,14.0,15.0,44.1,23.0,0.0,999.9,0,893,69,24,62,10,1,27,5,1,172,32,56,7,87,135,129,43,4,10,2,0,1,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0
3,2012,02,29,2012-02-29,47.6,36.3,1004.4,6.9,12.9,24.1,35.9,59.0,23.2,0.27,999.9,1,875,33,32,58,11,0,33,3,2,173,36,51,1,67,165,128,44,5,14,0,0,2,0,1,13,1,2,0,0,0,0,0,0,0,0,0,0
4,2012,03,01,2012-03-01,37.6,31.1,1007.0,9.4,11.0,22.9,35.0,39.9,35.6,0.02,999.9,0,1043,87,21,63,5,0,85,3,11,247,24,46,14,89,141,127,44,7,10,3,1,2,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0
5,2012,03,02,2012-03-02,38.1,32.1,1003.7,8.0,7.9,20.0,28.0,39.9,34.0,0.0,999.9,0,881,52,34,77,6,1,40,2,6,184,24,47,11,78,131,113,52,3,9,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0
6,2012,03,03,2012-03-03,33.3,24.8,1003.3,9.4,15.5,20.0,29.9,39.9,30.9,0.19,999.9,0,780,44,17,36,5,0,33,3,3,161,27,63,8,90,132,102,34,3,3,0,1,2,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0
7,2012,03,04,2012-03-04,30.2,21.2,1010.4,9.6,7.6,15.0,19.0,35.1,28.0,0.0,999.9,0,757,42,13,26,8,2,11,4,4,120,27,35,6,105,179,118,34,6,6,2,1,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1,2012,03,05,2012-03-05,28.2,18.5,1022.5,9.1,6.6,12.0,15.0,37.0,21.0,0.0,999.9,0,764,47,25,40,11,0,32,0,3,159,30,48,2,78,114,126,36,3,5,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2,2012,03,06,2012-03-06,43.8,27.1,1019.5,10.0,15.2,25.1,39.0,68.0,21.0,0.0,999.9,0,938,45,28,50,13,0,38,5,3,170,33,60,4,102,180,133,37,3,13,0,0,2,1,2,11,2,3,0,0,0,0,0,0,0,0,0,0
3,2012,03,07,2012-03-07,60.2,38.2,1013.0,10.0,22.2,32.1,40.0,66.9,55.0,0.0,999.9,0,950,56,23,44,17,0,29,2,1,189,29,59,5,97,190,127,38,0,20,2,0,0,0,0,17,4,0,1,0,0,0,0,0,0,0,0,0
4,2012,03,08,2012-03-08,50.1,37.5,1014.6,9.0,17.6,28.9,41.0,68.0,39.0,0.28,999.9,0,922,53,23,62,14,0,30,0,5,170,23,64,8,114,152,127,47,2,13,0,0,3,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0
5,2012,03,09,2012-03-09,36.0,13.7,1028.1,10.0,12.1,18.1,24.1,39.9,30.0,0.0,999.9,0,958,31,25,60,10,0,43,4,3,202,26,60,10,103,166,130,56,1,12,0,0,3,0,1,8,2,1,1,0,0,0,0,0,0,0,0,0
6,2012,03,10,2012-03-10,38.4,18.2,1030.2,10.0,12.0,22.0,32.1,60.1,27.0,0.0,999.9,0,891,40,12,36,13,0,44,4,2,177,32,47,5,123,169,128,36,1,7,0,0,1,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0
7,2012,03,11,2012-03-11,53.2,27.2,1023.1,10.0,10.0,15.9,19.0,69.1,27.1,0.0,999.9,0,805,29,15,33,6,0,25,4,1,153,24,58,7,120,209,69,43,2,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2012,03,12,2012-03-12,59.2,48.2,1012.4,8.5,13.8,21.0,39.0,69.1,41.0,0.18,999.9,0,912,44,25,55,9,0,38,7,4,170,23,75,8,99,153,130,46,1,13,0,0,1,0,2,2,3,3,1,0,0,0,0,0,0,0,0,0
2,2012,03,13,2012-03-13,58.0,40.6,1015.1,10.0,6.9,9.9,999.9,70.0,48.9,0.01,999.9,0,927,52,21,44,11,1,31,5,5,183,25,61,10,108,157,123,43,4,16,2,0,5,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0
3,2012,03,14,2012-03-14,62.6,45.1,1015.8,10.0,8.8,18.1,27.0,81.0,46.0,0.0,999.9,0,930,56,37,65,17,0,22,5,3,173,27,62,4,69,183,127,36,0,13,1,0,4,0,4,16,2,2,2,0,0,0,0,0,0,0,0,0
4,2012,03,15,2012-03-15,71.2,58.4,1013.9,10.0,8.4,12.0,18.1,80.1,63.0,0.0,999.9,0,1000,60,24,57,11,0,33,2,8,202,24,76,12,118,187,98,58,4,7,0,0,2,0,3,12,0,1,1,0,0,0,0,0,0,0,0,0
5,2012,03,16,2012-03-16,60.4,48.0,1016.5,9.4,5.2,14.0,18.1,82.0,46.0,0.0,999.9,0,957,46,13,55,11,1,35,2,3,242,20,61,19,114,174,92,40,5,12,0,0,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
6,2012,03,17,2012-03-17,69.5,53.9,1016.9,10.0,9.2,15.0,20.0,82.0,46.0,0.0,999.9,0,1070,45,22,53,16,0,37,1,3,220,36,67,10,125,254,97,39,6,16,0,0,11,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0
7,2012,03,18,2012-03-18,69.5,54.4,1015.7,10.0,8.2,13.0,18.1,82.0,57.0,0.0,999.9,0,919,38,16,34,10,1,20,3,3,176,30,64,4,108,255,90,36,7,10,0,0,3,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0
1,2012,03,19,2012-03-19,69.2,59.4,1014.5,9.9,8.4,15.0,999.9,81.0,57.9,0.0,999.9,0,979,54,16,69,14,1,38,3,4,212,31,65,2,111,167,118,44,3,16,2,0,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0
2,2012,03,20,2012-03-20,74.3,53.1,1013.9,10.0,13.4,22.0,29.9,84.9,61.0,0.03,999.9,0,992,59,23,60,11,0,41,9,8,189,22,77,7,94,177,119,55,4,9,0,0,6,0,3,17,1,1,0,0,0,0,0,0,0,0,0,0
3,2012,03,21,2012-03-21,73.8,53.5,1016.9,10.0,8.7,15.0,21.0,87.1,61.0,0.0,999.9,0,1076,40,30,58,22,0,38,3,6,190,33,83,4,120,227,129,46,3,13,0,0,4,0,5,15,3,3,1,0,0,0,0,0,0,0,0,0
4,2012,03,22,2012-03-22,71.2,54.0,1017.3,9.8,5.0,14.0,26.0,87.1,60.1,0.0,999.9,0,979,46,31,62,17,0,28,1,6,219,33,74,6,86,202,85,57,4,9,0,0,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0
5,2012,03,23,2012-03-23,62.8,58.4,1014.8,6.3,5.0,8.0,999.9,82.9,57.0,0.17,999.9,0,976,63,22,74,11,1,40,2,3,236,25,73,4,90,143,107,51,4,11,1,1,2,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0
6,2012,03,24,2012-03-24,56.2,52.7,1010.6,5.2,4.8,15.0,20.0,63.0,51.1,1.24,999.9,1,905,42,22,52,11,2,33,5,0,201,29,48,4,114,169,110,36,7,9,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
7,2012,03,25,2012-03-25,57.6,51.2,1015.7,6.7,6.1,12.0,18.1,71.1,50.0,0.0,999.9,0,885,53,21,52,9,0,17,5,2,163,23,53,9,119,202,93,37,3,9,0,0,1,0,2,6,2,3,1,0,0,0,0,0,0,0,0,0
1,2012,03,26,2012-03-26,43.2,31.8,1025.6,10.0,13.5,19.0,25.1,52.0,37.0,0.0,999.9,0,831,44,19,56,9,2,39,3,4,191,24,54,3,97,120,105,43,3,7,1,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0
2,2012,03,27,2012-03-27,50.1,29.1,1020.6,10.0,14.9,22.0,31.1,73.9,37.0,0.0,999.9,0,868,49,15,45,13,0,42,3,0,187,29,60,7,93,143,113,44,2,3,2,0,0,0,1,12,1,4,0,0,0,0,0,0,0,0,0,0
3,2012,03,28,2012-03-28,63.8,44.8,1010.2,10.0,13.4,20.0,28.0,72.0,55.9,0.0,999.9,0,911,57,20,40,13,0,40,2,0,236,24,64,4,83,153,99,42,3,10,0,0,3,1,4,12,1,0,0,0,0,0,0,0,0,0,0,0
4,2012,03,29,2012-03-29,46.1,33.9,1018.7,10.0,8.3,13.0,25.1,68.0,41.0,0.0,999.9,0,948,43,26,65,13,0,31,1,2,211,35,52,7,88,124,181,47,0,4,0,0,0,0,3,10,1,4,0,0,0,0,0,0,0,0,0,0
5,2012,03,30,2012-03-30,45.4,38.6,1011.8,8.4,8.1,14.0,22.0,53.1,39.9,0.07,999.9,0,941,40,21,67,11,3,36,2,6,210,27,44,6,102,163,112,62,3,8,2,0,2,0,0,10,2,1,1,0,0,0,0,0,0,0,0,0
6,2012,03,31,2012-03-31,42.2,35.0,1014.1,9.4,8.4,11.1,18.1,53.1,39.0,0.51,999.9,0,878,33,26,48,6,0,38,5,0,195,26,56,6,107,160,114,35,6,4,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
7,2012,04,01,2012-04-01,49.2,42.1,1008.1,5.9,6.8,14.0,15.9,57.2,42.1,0.06,999.9,0,999,76,16,45,12,0,62,5,5,244,43,46,13,100,178,108,24,10,6,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1,2012,04,02,2012-04-02,51.9,40.0,1011.0,8.6,10.9,15.9,22.0,62.1,42.1,0.0,999.9,0,828,56,17,40,7,1,40,5,3,202,24,41,3,102,116,90,65,2,5,2,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0
2,2012,04,03,2012-04-03,57.7,41.1,1011.3,10.0,7.9,15.9,24.1,70.0,46.9,0.0,999.9,0,884,40,20,51,10,0,38,4,2,219,29,51,5,99,131,101,44,3,11,0,0,3,0,4,15,3,0,1,0,0,0,0,0,0,0,0,0
3,2012,04,04,2012-04-04,51.5,33.3,1014.4,10.0,13.4,18.1,28.0,70.0,46.9,0.0,999.9,0,865,44,27,51,7,1,39,1,5,206,30,49,2,93,124,117,45,3,8,0,0,3,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0
4,2012,04,05,2012-04-05,45.6,30.9,1016.2,10.0,15.1,19.0,24.1,57.9,41.0,0.0,999.9,0,881,42,21,67,6,0,35,1,3,215,26,43,5,96,127,110,50,2,5,0,0,4,0,2,16,3,2,0,0,0,0,0,0,0,0,0,0
5,2012,04,06,2012-04-06,43.6,27.7,1023.9,10.0,8.3,15.9,20.0,53.1,33.1,0.0,999.9,0,903,47,20,55,11,2,46,8,2,227,26,42,7,92,119,128,45,4,5,0,0,1,0,3,10,1,1,1,0,0,0,0,0,0,0,0,0
6,2012,04,07,2012-04-07,49.5,30.6,1024.0,10.0,5.8,11.1,18.1,66.9,33.1,0.0,999.9,0,975,49,26,40,11,1,39,7,3,205,31,48,3,105,217,102,48,9,9,1,1,3,0,6,5,1,4,1,0,0,0,0,0,0,0,0,0
