"","temp","num_offences"
"309",39.8,-1.89036311464045
"310",39.2,-0.252929121934286
"311",36.6,-1.32749517964771
"312",42.2,-0.416672521204903
"313",43.6,-0.641819695202
"314",41.8,0.872806748051201
"315",55.1,0.627191649145276
"316",62.7,-0.324566859115181
"317",37.9,-1.23538951755798
"318",31.5,-0.918136681471165
"319",35.4,-0.703223469928481
"320",37.3,0.320172775512871
"321",39.3,0.25876900078639
"322",40.7,-0.416672521204903
"323",42.1,-0.682755545019654
"324",46.3,-0.498544220840211
"325",51.4,0.0950256015157733
"326",43.7,-0.242695159479873
"327",52.4,-2.61697444890381
"328",39.3,-1.31726121719329
"329",28.3,-0.795329132018203
"330",33.6,-1.05117819337854
"331",32.7,-1.19445366774033
"332",26.3,-1.09211404319619
"333",33.4,-0.590649882929932
"334",38.9,0.0131539018804651
"335",44.7,0.770467123507065
"336",42.8,1.46637657040718
"337",57.7,-0.754393282200549
"338",55.2,0.176897301151081
"339",56.6,0.0131539018804651
"340",37.2,-0.559947995566692
"341",36.7,-0.406438558750489
"342",43.4,-0.171057422298978
"343",39.7,-1.40936687928301
"344",38.6,-1.58334424100804
"345",35,-0.641819695202
"346",30.5,-0.918136681471165
"347",34.2,-0.0175479854827754
"348",39.1,-1.09211404319619
"349",39,0.402044475148179
"350",42.7,-0.590649882929932
"351",46,-1.28655932983005
"352",38.4,-0.887434794107924
"353",33.7,-0.662287620110827
"354",36.3,-0.396204596296076
"355",43,-0.897668756562338
"356",29.9,-1.3991329168286
"357",22.7,-1.88012915218604
"358",26.2,-1.5526423536448
"359",32.3,-2.11551028863755
"361",31.4,-3.01609898462594
"362",29.7,-2.37135934999788
"363",30.6,-0.621351770293173
"364",29.4,-1.12281593055944
"365",22.3,-2.13597821354637
"366",32.2,-1.79825745255073
"2100",17.1,-0.973372671740931
"367",25.8,-0.685885670993205
"410",22.5,0.309261639287385
"510",29.1,-0.553199362955793
"610",31.6,-1.54834667323638
"710",26.5,-0.210426400525812
"810",32.3,-0.918086710058676
"910",40,0.508291101343503
"1010",34.3,0.121289369567718
"1110",45.9,0.740492140408974
"1210",47.6,-0.829629171367068
"1310",27.8,-1.42671755753542
"1410",17,-1.02865863342319
"1510",21.7,0.0328318308761099
"1610",25.1,-0.0777400924884001
"1710",29.2,0.121289369567718
"1810",27.2,0.994807564147347
"1910",39.9,0.519348293679954
"2010",25.2,-1.65891859660089
"2110",12.4,-1.91323402033927
"2210",5.1,-1.60363263491864
"2310",13.2,-0.442627439591283
"2410",13.7,0.276090062278032
"2510",21.2,-0.155140438843557
"2610",20.9,-0.453684631927734
"2710",26.6,-1.47094632688123
"2810",41.3,0.762606525081876
"2910",51.8,0.751549332745425
"3010",41.1,0.198689715922875
"3110",19.1,-0.929143902395127
"3210",6.8,0.574634255362209
"3310",16.2,-1.10605897977834
"3410",13.7,-2.70935186856374
"3510",23,-1.2055737108064
"368",20.2,-0.542142170619342
"371",26.3,-0.133026054170655
"381",33.3,-0.940201094731578
"391",28.3,-0.243597977535165
"401",27,-0.40945586258193
"411",33.9,-0.840686363703519
"421",38,-0.862800748376421
"431",27.6,-0.586370939965146
"441",29,0.242918485268679
"451",37,-0.973372671740931
"461",30,1.0500935258296
"471",19,-1.62574701959154
"481",16.9,-1.61468982725509
"491",35.9,-0.895972325385774
"501",24.3,-0.973372671740931
"511",14.6,-0.774343209684813
"521",23.1,-0.774343209684813
"531",27.8,-0.829629171367068
"541",26.7,-1.55940386557283
"551",25.9,-1.78054771230185
"561",31.2,-0.895972325385774
"571",34.2,-1.80266209697476
"581",33.5,-0.133026054170655
"591",33.5,-0.320998323890322
"601",27.6,1.86832575872698
"611",26.4,-0.796457594357715
"621",23.2,-1.32720282650736
"631",25.9,-0.265712362208067
"641",32.1,-1.55940386557283
"651",30.6,-1.26085967248866
"661",32.6,-0.0777400924884001
"671",31.9,0.464062331997699
"681",34.9,0.0107174462032079
"691",42.7,-1.59257544258219
"701",42.5,-0.155140438843557
"711",32.5,0.0438890232125609
"721",27.9,-0.144083246507106
"731",28.9,0.0549462155490119
"741",34.6,0.441947947324797
"751",33,-0.121968861834204
"761",30.3,-0.719057248002558
"771",31.6,-0.486856208937087
"781",24.1,-0.74117163267546
"791",21.6,-0.542142170619342
"801",21.9,-0.873857940712872
"811",28.3,0.287147254614483
"821",32.4,-0.608485324638048
"831",33.8,-0.542142170619342
"841",33.8,-0.884915133049323
"851",35.2,-0.696942863329656
"861",37.2,-0.696942863329656
"871",38.1,-0.0556257078154981
"881",43.2,0.397719177978993
"891",42.5,0.342433216296738
"901",49.3,-0.774343209684813
"911",36.2,1.27123737255862
"921",34,0.0107174462032079
"931",35.1,-0.121968861834204
"941",39.1,1.06115071816605
"951",43.8,0.685206178726719
"961",46.9,-0.343112708563224
"971",53,-0.453684631927734
"981",50.3,0.640977409380915
"991",43.9,-0.144083246507106
"1001",39.9,0.154460946577071
"1011",41.3,-0.276769554544518
"1021",41,0.928464410128641
"1031",38.7,0.0438890232125609
"1041",45.4,-0.110911669497753
"1051",60.6,0.0549462155490119
"1061",47.2,0.265032869941581
"1071",43.4,-1.31614563417091
"1081",52.2,-0.442627439591283
"1091",40.9,0.0991749848948159
"1101",37.1,-0.376284285572577
"1111",40.5,-0.719057248002558
"1121",51.5,0.851064063773484
"1131",53.2,-0.818571979030617
"1141",41.3,0.762606525081876
"1151",45,0.419833562651895
"1161",49.2,1.37075210358668
"1171",57.2,0.342433216296738
"1181",57.8,-0.486856208937087
"1191",60.1,0.740492140408974
"1201",69.6,0.25397567760513
"1221",54.4,-0.121968861834204
"1231",43.6,0.718377755736072
"1241",55.4,0.828949679100582
"1251",58.1,-0.121968861834204
"1261",59.8,0.441947947324797
"1271",61,0.784720909754778
"1281",65.1,1.40392368059603
"1291",64.1,-0.0113969384696941
"1301",47.4,0.873178448446386
"1311",49.7,-0.0556257078154981
"1321",46.3,-0.0445685154790471
"1331",48,0.629920217044464
"1341",65.5,0.751549332745425
"1351",76,2.20004152882051
"1361",69.6,1.49238121928764
"1371",60.7,1.66929629667086
"1381",65.8,1.19383702620346
"1391",71.6,0.132346561904169
"1401",79.5,1.35969491125023
"1411",72.8,1.0279791411567
"1421",68.7,0.795778102091229
"1431",53.6,0.0217746385396589
"1441",47.8,1.08326510283895
"1451",49.9,0.0107174462032079
"1461",54.5,-0.663771286320303
"1471",57.4,-0.74117163267546
"1481",64.8,0.110232177231267
"1491",71.1,0.729434948072523
"1501",76.5,1.20489421853992
"1511",70.5,1.06115071816605
"153",57.5,-0.0666829001519491
"1541",53.6,0.840006871437033
"1551",60.2,0.220804100595777
"1561",61.6,0.729434948072523
"1571",57.7,1.34863771891378
"1581",57.9,0.441947947324797
"1591",62.3,0.939521602465092
"1601",66.6,-0.0777400924884001
"1611",70.7,0.552519870689307
"1621",70.4,0.209746908259326
"1631",75,-0.0887972848248511
"1641",66.9,0.862121256109935
"1651",64.1,1.89044014339988
"1661",66.7,0.663091794053817
"1671",76.4,1.31546614190443
"1681",77.4,2.03418364377374
"1691",62.7,1.01692194882025
"1701",63.5,0.685206178726719
"1711",71.2,1.44815244994184
"1721",74.8,0.729434948072523
"1731",73.1,0.928464410128641
"1741",75.9,0.563577063025758
"1751",76.4,-0.144083246507106
"1761",73,0.828949679100582
"1771",72.9,1.27123737255862
"1781",75.7,0.408776370315444
"1791",74.7,0.795778102091229
"1801",68,0.718377755736072
"1811",67.7,1.06115071816605
"183",64.6,0.464062331997699
"1841",64.1,0.453005139661248
"1851",69.1,1.19383702620346
"1861",73.9,1.66929629667086
"1871",75.3,0.541462678352856
"1881",77.2,0.718377755736072
"1891",78.4,0.508291101343503
"1901",79.7,0.508291101343503
"1911",81.2,0.375604793306091
"1921",72.9,0.519348293679954
"1931",71.8,1.20489421853992
"1941",74.3,1.20489421853992
"1951",78.3,1.19383702620346
"1961",79.8,1.98995487442794
"1971",81,0.762606525081876
"1981",85.2,1.03903633349315
"1991",85.2,0.906350025455739
"2001",86.4,0.729434948072523
"2011",80,0.884235640782837
"2021",76.2,1.0058647564838
"2031",76.3,1.81303979704472
"2041",74.9,0.961635987137994
"2051",66.3,1.39286648825958
"2061",68.2,0.884235640782837
"2071",69.1,1.70246787368021
"2081",62.4,0.629920217044464
"2091",59.8,0.231861292932228
"2101",65.3,0.58569144769866
"2111",66.3,0.58569144769866
"2121",67.6,0.0549462155490119
"2131",70,2.14475556713825
"2141",72.1,1.44815244994184
"2151",73.8,1.49238121928764
"2161",68.6,0.928464410128641
"2171",66.2,0.176575331249973
"2181",71.8,0.740492140408974
"2191",78.9,1.12749387218476
"2201",71.6,0.80683529442768
"2211",71.7,1.64718191199796
"2221",74,2.00101206676439
"2231",71.3,0.640977409380915
"2241",74.2,1.60295314265215
"2251",67,0.685206178726719
"2261",63.7,0.486176716670601
"2271",64.2,0.950578794801543
"2281",69.3,0.961635987137994
"2291",70.6,1.17172264153056
"2301",71.8,0.486176716670601
"2311",72.2,1.11643667984831
"2321",77.2,1.37075210358668
"2331",79.4,0.287147254614483
"2341",75.1,0.751549332745425
"2351",72.6,0.762606525081876
"2361",72.7,1.13855106452121
"2371",76.9,1.22700860321282
"2381",80.3,1.14960825685766
"2391",84.3,0.519348293679954
"2401",81,0.707320563399621
"2411",77,0.386661985642542
"2421",80.3,1.0500935258296
"2431",72.9,-0.243597977535165
"245",72,0.994807564147347
"2461",66.2,0.386661985642542
"2471",69.5,0.0107174462032079
"2481",71.5,0.994807564147347
"2491",69.2,0.652034601717366
"2501",76.3,0.91740721779219
"2511",74.8,0.309261639287385
"2521",78.2,0.331376023960287
"2531",86.8,0.862121256109935
"2541",82.7,0.375604793306091
"2551",75,0.220804100595777
"2561",61.8,0.541462678352856
"2571",59,-0.0998544771613021
"2581",59,-0.0335113231425961
"2591",58.9,-0.685885670993205
"2601",58.8,-0.000339746133243097
"2611",67.7,0.176575331249973
"2621",72.6,0.165518138913522
"2631",72.6,1.19383702620346
"2641",60.5,0.729434948072523
"2651",56.9,-0.895972325385774
"2661",57.6,0.121289369567718
"2671",60.1,0.91740721779219
"2681",61.5,0.530405486016405
"2691",63.1,0.198689715922875
"2701",65.9,1.40392368059603
"2711",68,0.939521602465092
"2721",65.3,-0.884915133049323
"2731",59.6,-0.0556257078154981
"2751",70.1,0.342433216296738
"2761",67.6,0.231861292932228
"2771",69.5,0.397719177978993
"2781",69.3,0.154460946577071
"2791",59.7,-1.05077301809609
"2801",52.8,-0.674828478656754
"2811",58.5,-0.40945586258193
"2821",59.9,0.47511952433415
"2831",60.6,0.198689715922875
"2841",63.6,0.36454760096964
"2851",62.4,-0.18831201585291
"2861",55,-0.652714093983852
"2871",53.6,-0.608485324638048
"2881",57.2,-0.608485324638048
"2891",52,-0.398398670245479
"2901",50.1,-0.674828478656754
"2911",44.6,-0.0113969384696941
"2921",47.1,-0.663771286320303
"2931",47.2,-0.332055516226773
"2941",49.8,-0.652714093983852
"2951",35.9,-0.973372671740931
"2961",38,-0.96231547940448
"2971",39,-0.796457594357715
"2981",38.5,0.0549462155490119
"2991",47.4,-1.02865863342319
"3001",42.2,-0.973372671740931
"3011",44.7,0.0217746385396589
"3021",47.4,0.14340375424062
"3031",52.1,-0.0777400924884001
"3041",61.3,0.91740721779219
"3051",47.3,1.95678329741858
"3061",43.7,-0.685885670993205
"3071",42.4,-0.442627439591283
"3081",47.9,-0.0777400924884001
"3091",52.7,-0.110911669497753
"3101",52,-0.586370939965146
"3111",37.5,-0.730114440339009
"3121",37,0.287147254614483
"3131",49.3,-0.719057248002558
"3141",43.1,-0.929143902395127
"3151",41.9,-1.69209017361025
"3161",27.3,-1.65891859660089
"3171",27.8,-0.133026054170655
"3181",38.4,-0.796457594357715
"3191",43.5,1.06115071816605
"3201",47.1,-0.829629171367068
"3211",60.1,-1.08394459510544
"3221",41.1,0.220804100595777
"3231",33.1,0.132346561904169
"3241",35.7,0.353490408633189
"3251",44.3,0.287147254614483
"3261",40,0.154460946577071
"3271",25.3,-1.83583367398411
"3281",17.9,-2.18966382875054
"3291",25.9,-1.7473761352925
"3301",31.1,-0.0777400924884001
"3311",20.8,-1.1613449414606
"3321",26.5,-2.99683886931146
"3331",25.3,-0.343112708563224
"3341",36,-1.01760144108673
"3351",37.1,0.430890754988346
"3361",36.5,-0.531084978282891
"3371",40.9,0.198689715922875
"3381",49.9,0.320318831623836
"3391",35.1,-0.818571979030617
"3401",20,-1.24980248015221
"3411",14,-2.09014909772248
"3421",19,-2.52137959884407
"3431",21.6,-2.30023575211505
"3441",8.8,-2.2449497904328
"3451",16,-2.07909190538603
"3461",6.2,-1.95746278968507
"3471",21.3,-0.431570247254832
"3481",30.2,-2.04592032837668
"3491",18.8,-2.30023575211505
"3501",13,-1.44883194220832
"3511",22.4,-0.907029517722225
"3521",24.7,-0.829629171367068
"3531",35.2,-0.442627439591283
"3541",34.8,0.231861292932228
"3551",32.4,-0.597428132301597
"3561",32.6,-0.929143902395127
"3571",19.6,-1.7473761352925
"3581",3.6,-3.27326867772274
"360",23.2,-2.58772275286278
"3611",32.7,-1.1392305567877
"3621",40.2,-1.07288740276899
"3631",35.4,-1.32720282650736
"3641",9.6,-2.18966382875054
"3651",7.8,-3.06318202333017
"369",4.3,-2.21267584296628
"412",23.7,-2.04126978048904
"812",2.7,-1.7898742221891
"912",7.9,-1.61846815971186
"1012",30.1,-1.37849967224374
"1112",37,-1.16138532643924
"1211",32.9,-0.784291988989321
"1312",41.3,0.0613112525650389
"1412",29.9,-0.772864918157505
"1512",19.8,-0.121521880744012
"1612",25.1,-0.772864918157505
"1712",17.8,-0.110094809912196
"1812",15.1,-1.0585416889529
"1912",18.7,-1.22994775143013
"2012",32.8,-0.692875422334795
"2112",10.4,-1.89271785967544
"2212",6.1,-1.49277038056189
"2312",3.4,-1.49277038056189
"2412",5.3,-0.772864918157505
"2512",23,-0.887135626475662
"2612",14.7,-1.83558250551636
"2712",4.8,-2.39550897627533
"2812",-5.2,-1.83558250551636
"2912",7.8,-0.315782084884878
"3012",23.9,-0.0415323849213021
"3112",24,-0.132948951575827
"3212",25.2,0.381269235855878
"3312",18.6,-1.99556149716178
"3412",7.9,-0.898562697307477
"3512",15.1,-1.26422896392558
"3610",23.3,-2.23552998462991
"372",6.7,-1.65274937220731
"382",2.3,-0.715729563998427
"392",10.3,-1.73273886803002
"402",14.1,-1.22994775143013
"413",5.5,-1.54990573472097
"422",3.5,-1.82415543468455
"432",7.7,-1.70988472636639
"442",22,-1.28708310558921
"452",19.6,-0.68144835150298
"462",14.7,-1.33279138891647
"472",20.4,-1.94985321383452
"482",23.8,-1.80130129302092
"492",31,-1.40135381390737
"502",38.1,-0.52146935985756
"512",35.6,-1.22994775143013
"522",33.9,-0.430052793203035
"532",27.7,-1.24137482226195
"542",22.7,-1.424207955571
"552",18.3,-1.37849967224374
"562",18.5,-1.2070936097665
"572",7.6,-1.06996875978471
"582",11,-1.62989523054368
"592",11.7,-0.624312997343901
"602",24.6,-0.201511376566721
"612",10.5,-2.33837362211625
"622",6.7,-1.85843664717999
"632",16.1,-1.46991623889826
"642",21.4,-1.3556455305801
"652",22.1,-1.08139583061653
"662",28.6,0.0156029692377762
"672",32.9,-0.818573201484768
"682",27.1,-1.53847866388915
"692",44.4,0.678373077483085
"702",43.7,-0.658594209839348
"712",30.8,-1.09282290144834
"722",21.5,-0.441479864034851
"732",42.6,0.815497927464873
"742",36.8,1.00975813160574
"752",24.2,-1.34421845974829
"762",26.2,-0.578604714016638
"772",37.2,0.712654289978532
"782",43.5,0.0727383233968546
"792",36.9,0.312706810864984
"802",41.1,0.529821156669481
"813",41.7,-0.212938447398537
"822",27.2,-1.22994775143013
"832",25.6,-0.670021280671164
"842",27.4,-0.624312997343901
"852",25.7,-0.361490368212141
"862",38.7,-0.418625722371219
"872",43.6,0.346988023360431
"882",35.6,0.175581960883196
"892",37.9,-0.212938447398537
"902",52.1,-0.224365518230353
"913",46.3,1.92392379815099
"922",41.3,-0.350063297380325
"932",38.1,-0.452906934866666
"942",39.9,0.632664794155822
"952",40,-0.0415323849213021
"962",42,-0.532896430689376
"972",45.5,0.0727383233968546
"982",50.2,-0.0872406682485648
"992",48.6,0.232717315042274
"1002",58.2,0.632664794155822
"1013",54.8,0.346988023360431
"1022",62.7,1.32971611489658
"1032",62.3,-0.86428148481203
"1042",46,-0.761437847325689
"1052",31.4,-0.0758135974167491
"1062",37.5,0.187009031715011
"1072",49.7,0.918341564951214
"1082",48.3,0.358415094192246
"1092",46.2,0.00417589840596055
"1102",59.6,-0.750010776493874
"1113",66.6,-0.292927943221247
"1122",54.3,-0.224365518230353
"1132",42.4,-0.201511376566721
"1142",49,0.152727819219564
"1152",55.8,1.055466414933
"1162",51.9,0.255571456705905
"1172",47.4,-0.955698051466556
"1182",50.3,-0.361490368212141
"1192",51.6,0.369842165024062
"1202",50.4,0.484112873342219
"1212",45.2,1.4211326815511
"1222",48.2,1.24972661907387
"1232",54.9,-0.121521880744012
"1242",55.4,-0.395771580707588
"1252",48.5,1.02118520243755
"1262",50.4,0.792643785801242
"1272",58.9,0.152727819219564
"1282",68.7,0.129873677555933
"1292",71.2,1.22687247741024
"1302",61.6,0.701227219146716
"1313",67.2,-0.132948951575827
"1322",72,0.655518935819454
"1332",65,0.655518935819454
"1342",53.3,0.369842165024062
"1352",47.2,-0.0301053140894865
"1362",41.4,0.975476919110292
"1372",47.8,0.541248227501297
"1382",56.4,1.18116419408297
"1392",59.1,0.358415094192246
"1402",70.8,0.0955924650604859
"1413",74.9,0.895487423287583
"1422",66.8,0.381269235855878
"1432",59.3,0.58695651082856
"1442",59.6,0.0384571109014076
"1452",66.2,0.781216714969426
"1462",73.7,0.255571456705905
"1472",74.9,0.0955924650604859
"1482",63.6,0.518394085837666
"1492",62.6,0.232717315042274
"1502",65.4,0.826924998296689
"1513",71,1.055466414933
"1531",76.1,1.37542439822384
"1542",75.1,1.6382470273556
"1552",66.2,0.232717315042274
"1562",63.3,0.541248227501297
"1572",67.5,1.18116419408297
"1582",71.1,1.29543490240113
"1592",65.1,0.198436102546827
"1602",64.7,0.76978964413761
"1613",60.4,-0.94427098063474
"1622",60,0.221290244210458
"1632",67.9,0.758362573305795
"1642",65.7,2.06104864813278
"1652",65.9,0.998331060773924
"1662",71.6,1.45541389404655
"1672",78.4,1.32971611489658
"1682",81.9,1.52397631903744
"1692",78.3,0.175581960883196
"1702",66,0.781216714969426
"1713",73.8,1.50112217737381
"1722",68.5,1.24972661907387
