day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
2,2017,01,31,2017-01-31,36.0,29.3,1004.7,9.6,13.6,21.0,27.0,39.0,15.1,0.04,999.9,0,734,48,19,49,10,0,58,3,3,166,53,52,9,78,99,36,31,4,10,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
3,2017,02,01,2017-02-01,34.6,25.7,1015.8,9.7,10.6,15.9,24.1,39.0,30.0,0.03,999.9,0,847,67,20,50,19,0,112,4,5,179,39,55,10,66,120,38,36,10,6,3,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4,2017,02,02,2017-02-02,20.6,6.9,1027.1,10.0,12.1,17.1,24.1,37.9,14.0,0.0,999.9,0,671,41,17,45,9,1,77,2,2,163,33,41,4,62,103,32,32,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5,2017,02,03,2017-02-03,19.1,3.5,1030.6,10.0,10.6,15.0,22.9,28.0,14.0,0.0,999.9,0,670,49,20,43,9,0,56,1,4,151,26,36,5,65,96,58,35,1,5,1,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0
6,2017,02,04,2017-02-04,21.6,5.5,1028.0,10.0,8.6,17.1,24.1,33.1,10.0,0.0,999.9,0,638,43,19,26,7,0,32,1,2,156,27,43,3,67,112,37,48,7,1,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0
7,2017,02,05,2017-02-05,32.7,17.2,1014.5,10.0,11.0,20.0,27.0,37.9,12.0,0.0,999.9,0,695,41,13,22,9,0,41,3,3,166,37,27,5,77,162,23,44,5,0,3,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
1,2017,02,06,2017-02-06,33.5,26.3,1015.4,9.0,4.9,11.1,999.9,55.0,21.0,0.0,999.9,0,762,45,18,55,10,1,75,3,1,172,29,50,5,90,132,29,36,3,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2,2017,02,07,2017-02-07,43.8,43.1,998.7,2.8,6.4,17.1,28.9,50.0,41.0,0.24,999.9,1,693,47,15,47,7,1,72,2,4,159,26,47,3,73,119,25,35,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,02,08,2017-02-08,30.7,23.1,1011.0,8.9,10.6,15.9,27.0,50.0,25.0,0.23,999.9,0,666,58,19,36,8,0,59,0,3,154,37,48,3,68,112,31,20,3,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4,2017,02,09,2017-02-09,19.0,4.2,1023.3,10.0,11.3,15.0,21.0,32.0,12.9,0.0,999.9,0,668,52,24,40,8,1,56,2,2,158,25,45,3,65,92,39,33,5,3,0,1,1,0,2,5,3,2,1,0,0,0,0,0,0,0,0,0
5,2017,02,10,2017-02-10,25.7,13.5,1018.6,10.0,12.0,24.1,29.9,39.9,12.9,0.0,999.9,0,745,61,23,36,10,0,65,4,2,142,29,49,8,80,133,46,44,3,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
6,2017,02,11,2017-02-11,40.9,33.2,1009.8,9.3,5.0,9.9,999.9,48.9,34.0,0.0,999.9,0,704,45,19,42,10,1,46,5,1,179,43,42,9,83,106,27,25,9,5,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0
7,2017,02,12,2017-02-12,39.3,28.8,1016.5,9.4,12.9,28.0,36.9,48.9,34.0,0.0,999.9,0,678,39,16,21,8,0,38,4,1,148,37,52,6,84,155,30,26,2,3,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
1,2017,02,13,2017-02-13,34.6,19.9,1025.7,10.0,9.5,19.0,20.0,46.9,25.0,0.0,999.9,0,718,55,20,40,14,0,54,5,1,169,29,61,5,90,99,29,37,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2017,02,14,2017-02-14,39.7,26.4,1011.8,10.0,10.9,15.9,21.0,50.0,25.2,0.0,999.9,0,713,64,18,49,9,1,45,7,2,157,24,59,7,63,132,25,31,3,3,2,0,0,0,0,2,2,6,1,0,0,0,0,1,0,0,0,0
3,2017,02,15,2017-02-15,33.2,17.2,1010.8,10.0,12.1,17.1,24.1,50.0,26.1,0.0,999.9,0,673,56,17,40,9,1,49,3,2,151,31,49,1,68,117,39,20,3,4,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
4,2017,02,16,2017-02-16,33.4,12.8,1013.1,10.0,7.0,12.0,999.9,41.0,27.0,0.0,999.9,0,671,44,19,30,14,1,50,4,0,182,26,39,7,57,109,34,40,5,4,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0
5,2017,02,17,2017-02-17,43.2,28.4,1005.5,10.0,6.9,14.0,20.0,66.9,27.0,0.0,999.9,0,832,61,18,54,24,1,77,4,5,192,30,56,5,95,122,43,35,1,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
6,2017,02,18,2017-02-18,57.5,35.4,1004.8,10.0,7.9,9.9,15.9,70.0,44.1,0.0,999.9,0,748,57,17,34,26,0,45,3,5,170,20,46,7,86,151,30,29,5,6,0,0,3,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0
7,2017,02,19,2017-02-19,51.1,33.6,1013.8,9.7,2.8,8.9,999.9,70.0,35.1,0.0,999.9,0,674,34,18,25,10,0,31,3,2,166,26,35,3,97,158,29,23,7,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2017,02,20,2017-02-20,53.0,39.8,1018.3,8.1,8.0,19.0,24.1,70.0,35.1,0.0,999.9,0,711,45,33,33,19,1,46,5,3,149,22,52,3,91,132,32,32,3,3,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0
2,2017,02,21,2017-02-21,60.1,49.8,1012.9,8.5,8.4,15.0,22.9,70.0,41.0,0.03,999.9,0,679,50,24,28,10,0,51,3,2,164,25,54,7,69,118,29,21,4,7,1,0,1,1,1,6,0,2,1,0,0,0,0,0,0,0,0,0
3,2017,02,22,2017-02-22,57.7,51.9,1008.1,6.0,7.4,15.9,22.9,68.0,48.9,0.01,999.9,1,703,63,14,32,17,0,52,2,2,146,28,54,5,68,139,27,22,4,6,1,0,0,0,1,5,4,7,4,0,0,0,0,0,0,0,0,0
4,2017,02,23,2017-02-23,51.6,44.2,1006.0,9.8,10.5,17.1,25.1,68.0,37.9,0.0,999.9,0,655,64,13,23,9,0,53,4,2,123,24,46,5,76,107,58,30,4,3,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5,2017,02,24,2017-02-24,39.4,36.7,1002.4,7.1,12.0,18.1,26.0,39.9,37.9,0.31,999.9,0,660,48,18,42,17,0,54,5,6,155,19,53,0,63,115,32,25,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2017,02,25,2017-02-25,29.3,21.6,1007.9,8.7,12.6,19.0,26.0,39.9,23.0,0.05,999.9,0,599,34,24,28,9,0,39,2,5,124,24,39,4,72,111,40,32,4,1,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
7,2017,02,26,2017-02-26,32.3,17.2,1016.2,10.0,11.1,21.0,33.0,48.9,21.0,0.0,999.9,0,576,51,14,15,7,1,35,3,0,126,24,26,2,63,133,39,27,2,0,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
1,2017,02,27,2017-02-27,41.1,27.7,1019.1,10.0,7.0,14.0,22.0,54.0,21.2,0.0,999.9,0,633,45,17,29,10,0,56,1,5,143,31,48,4,57,119,31,30,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,2017,02,28,2017-02-28,51.3,44.6,1011.5,9.2,11.7,17.1,22.9,60.1,45.0,0.01,999.9,0,631,31,20,48,13,2,65,0,0,154,16,43,4,53,111,24,30,5,5,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3,2017,03,01,2017-03-01,47.1,43.8,999.3,5.6,9.4,24.1,32.1,60.1,32.0,0.64,999.9,1,742,70,19,36,4,0,126,6,8,148,23,43,9,54,107,41,31,7,2,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0
4,2017,03,02,2017-03-02,32.0,20.8,1022.0,9.1,10.6,20.0,28.9,34.0,28.9,0.08,999.9,0,629,55,16,23,15,0,62,0,2,136,17,45,6,60,107,51,22,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5,2017,03,03,2017-03-03,27.5,7.5,1032.8,9.9,10.6,15.0,21.0,35.1,21.0,0.0,999.9,0,673,45,15,25,13,0,67,3,1,163,24,45,4,67,113,46,32,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2017,03,04,2017-03-04,33.2,22.3,1033.7,8.8,9.4,18.1,21.0,42.1,21.9,0.01,999.9,0,633,36,19,29,10,0,44,2,4,138,28,40,5,66,123,43,24,7,5,0,0,2,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0
7,2017,03,05,2017-03-05,41.4,28.8,1024.6,10.0,12.8,19.0,25.1,60.1,28.2,0.0,999.9,0,662,45,21,22,9,0,32,5,2,146,32,32,7,86,138,39,30,5,4,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1,2017,03,06,2017-03-06,54.8,46.9,1013.2,10.0,16.0,22.9,35.0,61.0,52.0,0.0,999.9,0,683,44,19,33,4,0,54,2,3,166,18,49,1,82,129,35,30,5,3,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
2,2017,03,07,2017-03-07,55.1,40.9,1007.8,9.7,20.4,27.0,42.9,64.9,44.1,0.24,999.9,0,683,59,20,31,8,0,61,3,0,156,17,48,7,63,137,27,28,2,3,2,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0
3,2017,03,08,2017-03-08,46.3,20.1,1014.2,10.0,18.9,31.1,48.0,64.9,41.0,0.0,999.9,0,667,51,15,27,16,1,67,2,0,143,17,54,10,61,127,39,21,3,5,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
4,2017,03,09,2017-03-09,39.0,19.4,1021.1,10.0,7.6,17.1,25.1,53.1,28.9,0.0,999.9,0,676,49,22,36,9,1,46,3,3,155,22,41,6,77,123,47,20,3,2,2,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
5,2017,03,10,2017-03-10,31.8,7.7,1026.7,10.0,11.8,17.1,22.9,42.1,26.1,0.0,999.9,0,666,57,15,34,10,0,57,1,3,157,25,45,8,58,106,41,26,6,11,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
6,2017,03,11,2017-03-11,24.0,-5.0,1032.2,10.0,8.7,13.0,999.9,37.0,18.0,0.0,999.9,0,659,54,18,25,5,0,37,1,3,136,21,32,1,82,157,27,35,2,2,0,0,12,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
7,2017,03,12,2017-03-12,26.5,3.0,1031.6,10.0,4.7,13.0,999.9,36.0,18.0,0.0,999.9,0,553,52,10,25,7,1,41,1,1,100,29,33,5,67,118,36,15,3,3,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0
1,2017,03,13,2017-03-13,29.5,22.1,1024.5,4.8,9.6,15.0,20.0,36.0,18.0,0.13,2.0,0,541,44,17,32,8,0,46,0,4,123,17,44,3,43,107,22,15,5,5,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2,2017,03,14,2017-03-14,25.2,17.3,1026.2,4.6,12.5,19.0,25.1,30.9,19.0,0.32,3.9,1,474,41,13,30,7,0,62,2,1,99,14,39,3,37,88,20,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017,03,15,2017-03-15,23.5,7.0,1028.4,10.0,10.9,15.0,21.0,33.1,16.0,0.03,2.0,0,608,44,7,29,6,0,60,3,3,138,15,44,2,67,110,41,25,3,3,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0
4,2017,03,16,2017-03-16,29.0,10.9,1026.9,10.0,5.5,8.9,999.9,42.1,16.0,0.0,1.2,0,668,52,15,30,9,0,49,3,4,151,23,51,11,65,112,36,38,2,7,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,1,0
5,2017,03,17,2017-03-17,38.2,30.1,1019.4,7.0,8.1,13.0,999.9,50.0,19.2,0.03,1.2,0,709,54,25,31,11,0,52,2,3,154,32,59,5,83,111,43,33,1,6,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
6,2017,03,18,2017-03-18,42.3,32.0,1019.0,9.6,11.9,17.1,29.9,50.0,36.0,0.0,999.9,0,674,39,26,26,6,2,35,4,1,139,32,37,8,101,145,30,31,4,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,2017,03,19,2017-03-19,40.8,29.5,1026.8,10.0,5.6,11.1,999.9,53.1,28.9,0.0,999.9,0,605,41,14,19,15,1,36,3,4,102,33,50,5,81,141,33,14,4,3,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
1,2017,03,20,2017-03-20,48.6,38.3,1017.2,9.2,8.8,17.1,26.0,54.0,29.1,0.13,999.9,0,696,52,26,33,11,0,66,4,5,138,32,50,3,81,133,30,21,3,3,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0
2,2017,03,21,2017-03-21,43.7,29.0,1021.2,9.7,8.1,13.0,18.1,54.0,35.1,0.0,999.9,0,650,49,21,23,15,1,52,1,4,143,29,45,9,62,127,37,22,3,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3,2017,03,22,2017-03-22,33.5,19.3,1032.8,10.0,12.9,20.0,28.0,37.9,28.9,0.0,999.9,0,647,38,18,38,11,2,36,1,1,147,31,60,7,73,121,26,21,0,5,0,1,2,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0
4,2017,03,23,2017-03-23,36.8,20.4,1029.2,10.0,9.7,17.1,24.1,50.0,28.0,0.0,999.9,0,666,45,27,25,6,2,53,1,2,130,31,47,5,71,130,46,33,1,2,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
5,2017,03,24,2017-03-24,58.3,39.3,1014.2,10.0,12.5,22.0,29.9,82.0,29.1,0.02,999.9,0,779,49,20,43,18,0,56,1,2,162,33,66,6,86,145,42,34,1,3,2,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0
6,2017,03,25,2017-03-25,42.7,37.9,1017.0,6.9,11.8,18.1,19.0,46.0,41.0,0.16,999.9,0,695,53,12,32,10,2,33,4,2,157,27,46,9,84,145,39,29,2,3,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
7,2017,03,26,2017-03-26,51.3,47.2,1011.7,4.5,6.8,11.1,15.9,62.1,41.0,0.56,999.9,0,702,48,10,22,11,0,41,4,0,157,26,60,3,98,150,36,19,6,4,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0
1,2017,03,27,2017-03-27,50.4,46.8,1012.3,5.0,6.1,13.0,999.9,62.1,45.0,0.29,999.9,1,722,53,12,38,11,0,60,6,2,151,39,59,9,72,134,34,29,2,6,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,2017,03,28,2017-03-28,43.8,36.6,1017.9,9.9,9.3,12.0,28.0,52.0,41.0,0.0,999.9,0,673,47,23,28,14,2,48,5,4,151,28,58,9,74,122,23,28,1,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3,2017,03,29,2017-03-29,40.9,34.7,1022.9,6.7,9.0,17.1,20.0,50.0,35.1,0.0,999.9,1,669,54,16,36,4,0,50,2,2,168,24,52,5,69,116,35,23,3,4,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
4,2017,03,30,2017-03-30,43.3,39.1,1011.7,6.8,12.1,19.0,29.9,48.9,35.1,0.91,999.9,0,691,44,11,29,13,1,57,2,0,166,27,56,5,85,108,35,28,4,6,1,0,1,0,1,0,1,8,1,0,0,0,1,0,0,0,0,0
5,2017,03,31,2017-03-31,39.3,35.8,1008.9,6.0,14.1,19.0,27.0,45.0,37.0,1.13,999.9,0,777,61,26,41,11,2,64,4,6,181,17,56,6,83,129,47,30,1,5,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0
6,2017,04,01,2017-04-01,44.6,26.3,1020.6,10.0,5.8,9.9,999.9,59.0,34.0,0.02,999.9,0,831,50,24,36,12,0,107,4,11,193,29,41,12,97,135,29,29,8,4,2,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
7,2017,04,02,2017-04-02,49.7,27.1,1020.8,10.0,4.9,9.9,19.0,61.0,34.0,0.0,999.9,0,690,48,16,26,5,1,32,3,2,145,35,49,6,89,156,30,27,6,3,2,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0
1,2017,04,03,2017-04-03,50.4,39.7,1006.7,8.9,6.2,12.0,999.9,61.0,42.1,0.17,999.9,0,697,42,25,27,10,0,69,2,3,159,35,55,7,83,115,31,23,2,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0
2,2017,04,04,2017-04-04,48.9,43.3,1001.4,8.0,8.9,13.0,999.9,55.9,46.0,0.2,999.9,0,712,76,23,33,13,1,58,2,2,133,25,62,2,71,133,35,26,4,7,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0
3,2017,04,05,2017-04-05,44.8,39.3,1012.0,6.9,9.9,22.9,32.1,55.9,39.9,0.09,999.9,0,633,47,18,38,3,0,56,3,0,153,24,37,6,55,127,21,28,5,2,2,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0
4,2017,04,06,2017-04-06,42.9,33.8,1008.4,8.7,17.5,24.1,33.0,50.0,37.4,1.55,999.9,0,668,45,22,32,8,1,47,2,3,166,20,60,6,71,112,29,30,4,3,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0
5,2017,04,07,2017-04-07,43.8,22.4,1017.9,10.0,11.1,15.9,22.0,54.0,37.0,0.29,999.9,0,705,57,13,35,14,0,57,3,1,163,28,45,6,87,108,43,30,3,4,0,0,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0
6,2017,04,08,2017-04-08,49.9,27.1,1016.1,10.0,9.3,21.0,26.0,68.0,37.0,0.0,999.9,0,696,40,14,23,18,0,50,3,1,158,18,39,4,105,151,34,26,7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
