day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
4,2014,12,18,2014-12-18,24.0,15.8,1025.7,10.0,5.8,8.9,999.9,28.9,19.0,0.0,999.9,0,667,49,12,55,8,0,38,1,3,169,26,41,3,70,98,63,24,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,2014,12,19,2014-12-19,28.7,21.0,1026.0,9.9,4.8,7.0,999.9,32.0,19.0,0.0,999.9,0,768,46,15,54,9,1,48,2,3,166,41,46,13,70,125,87,25,2,7,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0
6,2014,12,20,2014-12-20,30.2,22.8,1025.5,9.1,3.0,7.0,999.9,33.1,27.0,0.0,999.9,0,739,55,21,43,12,0,47,2,3,167,38,35,4,86,108,70,25,6,3,0,0,2,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
7,2014,12,21,2014-12-21,33.0,26.8,1023.0,8.7,7.6,14.0,999.9,36.0,28.0,0.0,999.9,0,650,23,14,29,8,2,22,2,0,150,31,36,10,90,140,52,23,5,7,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0
1,2014,12,22,2014-12-22,33.5,28.8,1014.3,6.7,8.6,13.0,999.9,39.0,28.0,0.0,999.9,0,647,48,12,48,10,0,45,1,0,179,28,27,5,70,85,58,19,1,6,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2,2014,12,23,2014-12-23,43.7,38.9,1004.1,6.9,11.4,19.0,27.0,48.0,28.0,0.51,999.9,0,674,36,15,50,13,0,42,1,3,172,35,24,6,76,97,61,21,3,9,0,1,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0
3,2014,12,24,2014-12-24,39.0,34.0,1003.8,9.8,4.9,12.0,999.9,48.0,37.0,0.19,999.9,0,568,27,9,64,4,0,30,4,2,144,34,31,5,63,108,20,19,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,2014,12,25,2014-12-25,36.6,30.0,1009.2,10.0,11.7,15.0,22.9,42.1,33.1,0.0,999.9,0,439,25,6,30,2,1,15,0,4,63,30,32,6,63,125,17,15,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2014,12,26,2014-12-26,41.0,34.0,1016.1,10.0,11.1,15.9,21.0,50.0,33.1,0.0,999.9,0,626,42,20,38,10,0,23,1,1,113,34,41,8,71,120,73,11,2,4,0,0,1,0,1,8,1,2,0,0,0,1,0,0,0,0,0,0
6,2014,12,27,2014-12-27,43.6,39.2,1016.0,9.2,11.4,22.0,33.0,50.0,34.0,0.0,999.9,0,717,37,12,42,9,1,39,3,0,163,22,38,5,87,138,79,17,4,6,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0
7,2014,12,28,2014-12-28,29.3,19.3,1021.1,10.0,8.5,15.0,20.0,48.9,21.9,0.0,999.9,0,632,35,10,27,8,0,21,2,2,133,30,33,8,76,135,62,30,5,6,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0
1,2014,12,29,2014-12-29,26.8,18.3,1026.8,10.0,6.9,12.0,999.9,35.1,21.9,0.0,999.9,0,678,47,22,43,7,0,57,2,3,154,29,41,6,68,103,60,31,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2014,12,30,2014-12-30,17.1,4.3,1035.8,10.0,8.7,12.0,18.1,30.0,9.0,0.0,999.9,0,571,34,19,36,9,2,44,4,0,125,23,28,2,63,89,62,25,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3,2014,12,31,2014-12-31,10.5,-3.6,1034.0,10.0,10.5,15.9,24.1,19.9,3.9,0.0,999.9,0,585,28,14,38,9,1,56,1,1,141,30,31,5,78,91,24,26,3,3,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
