day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
3,2016,12,14,2016-12-14,9.6,-0.3,1023.3,10.0,11.6,20.0,29.9,21.9,1.9,0.0,3.9,0,610,38,13,50,4,1,52,2,2,172,30,42,2,48,89,29,26,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2016,12,15,2016-12-15,3.9,-6.7,1028.6,9.9,13.0,20.0,29.9,19.0,-2.0,0.0,3.9,0,580,39,15,26,2,1,73,2,1,147,29,37,8,56,83,21,31,1,2,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
5,2016,12,16,2016-12-16,11.7,2.5,1025.0,9.4,7.7,15.0,999.9,19.0,0.0,0.0,3.9,1,695,34,14,53,4,1,69,2,4,172,32,39,3,63,113,25,52,5,0,0,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,0
6,2016,12,17,2016-12-17,20.4,16.3,1007.6,5.5,6.6,14.0,999.9,21.9,7.0,0.13,5.1,0,614,28,13,28,9,0,52,0,0,177,35,34,3,61,110,24,31,0,1,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0
7,2016,12,18,2016-12-18,11.3,4.4,1026.7,6.4,13.2,24.1,28.9,21.9,-2.0,0.15,5.9,0,526,33,9,22,9,0,33,2,0,97,29,40,4,43,137,23,36,2,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1,2016,12,19,2016-12-19,-0.6,-10.3,1040.2,10.0,8.8,14.0,20.0,18.0,-13.0,0.03,5.9,0,660,71,18,41,6,1,66,0,3,148,36,48,3,53,106,17,39,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2016,12,20,2016-12-20,19.6,7.6,1027.0,10.0,14.5,22.9,29.9,28.0,12.9,0.0,5.9,0,693,62,15,45,16,0,57,3,1,189,32,37,4,47,102,20,54,1,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3,2016,12,21,2016-12-21,26.0,18.7,1019.9,10.0,7.9,17.1,999.9,34.0,14.0,0.0,5.1,0,729,48,17,50,5,0,72,1,1,181,47,56,3,72,102,33,27,2,8,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,2016,12,22,2016-12-22,34.1,25.7,1021.6,10.0,9.2,13.0,999.9,37.0,19.0,0.0,3.9,0,702,41,15,66,8,0,57,0,3,176,41,44,6,73,114,24,28,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2016,12,23,2016-12-23,30.6,25.2,1025.3,9.1,6.1,11.1,999.9,37.0,24.1,0.0,3.1,0,728,46,13,51,8,0,60,1,1,186,33,33,7,78,127,29,45,2,3,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
6,2016,12,24,2016-12-24,34.9,31.3,1020.7,6.1,5.1,11.1,999.9,37.9,27.1,0.1,2.0,0,604,35,16,46,8,0,34,4,2,148,35,36,4,71,115,6,37,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
7,2016,12,25,2016-12-25,33.3,30.4,1028.5,4.6,10.2,18.1,24.1,37.9,32.0,0.0,1.2,0,488,32,12,41,4,0,15,1,3,77,25,44,9,65,118,5,25,2,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
1,2016,12,26,2016-12-26,45.1,39.2,1013.4,5.8,14.5,22.0,36.9,54.0,32.0,0.32,1.2,1,647,37,18,40,11,0,38,4,2,156,29,39,3,80,143,12,29,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2016,12,27,2016-12-27,28.0,18.5,1019.0,10.0,13.9,25.1,33.0,37.9,25.0,0.23,999.9,0,663,38,9,44,9,1,74,3,0,149,44,49,3,68,109,28,29,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3,2016,12,28,2016-12-28,29.6,22.0,1017.4,10.0,8.5,25.1,33.0,45.0,19.0,0.0,999.9,0,722,57,24,49,12,0,70,4,0,177,52,45,4,77,94,20,30,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
4,2016,12,29,2016-12-29,33.6,25.3,1009.9,9.8,14.1,21.0,28.9,45.0,19.2,0.0,999.9,0,647,47,15,38,12,1,60,3,3,140,29,37,3,75,107,30,36,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2016,12,30,2016-12-30,29.3,17.1,1016.3,9.9,12.0,18.1,26.0,35.1,24.1,0.0,999.9,0,742,57,20,43,10,0,71,2,2,167,47,38,8,83,113,27,39,4,5,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0
6,2016,12,31,2016-12-31,35.5,21.4,1004.8,10.0,13.8,21.0,33.0,39.9,24.1,0.0,999.9,0,704,44,16,38,8,1,36,1,3,153,43,37,9,101,149,14,37,8,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
